item_id	i_genre_c	r_sequel
13422630	fantasy	[18810874]
13422956	young-adult	[]
13423229	young-adult	[]
13423265	young-adult	[17609688]
13423346	young-adult	[]
13424356	zombies	[17334179, 18108363]
13424701	young-adult	[16116728, 18044116, 18517479, 17873797, 18085525, 21803253]
13425122	young-adult	[]
13425130	young-adult	[]
13425149	young-adult	[]
13425258	romance	[]
13425323	young-adult	[13631961, 15820139, 15742581, 15743062, 15845588, 22443451, 18713356, 21458175, 24995028, 22492901, 18810188]
13425352	young-adult	[13508072]
13425392	young-adult	[12924288, 13555729]
13425784	romance	[20328820]
13425786	romance	[]
13425797	young-adult	[]
13425802	dystopian	[]
13425941	young-adult	[]
13432327	young-adult	[]
13432620	paranormal	[]
13432648	young-adult	[]
13432653	young-adult	[13432648]
13435619	fantasy	[15755025, 34851964, 15743650, 16154641, 20524851, 13449693, 18376563]
13436177	vampires	[]
13436345	young-adult	[]
13436368	zombies	[13640980, 14830670]
13436713	young-adult	[17878404, 20257291]
13438525	science-fiction	[]
13438568	fantasy	[13264701, 15729137, 15719929, 15722810, 15846037, 17613449, 17449657, 18333029, 18775848, 22063856, 24885521, 21061789]
13444688	fantasy	[12388756]
13445306	young-adult	[15801169, 17406293]
13446529	young-adult	[]
13446541	young-adult	[]
13446551	vampires	[]
13447149	dystopian	[17451559]
13447180	romance	[20321138]
13447613	fantasy	[13490501, 13543725, 13665016, 17904246, 18206770, 14759651, 17343391, 17620267, 18271130, 20518884]
13448322	fantasy	[13612808, 26222810]
13448800	vampires	[]
13449489	young-adult	[]
13449631	fantasy	[18007632, 22318570]
13449648	fantasy	[13612676, 16049484, 17349733, 17193778]
13449677	young-adult	[17699776]
13449693	fantasy	[18376563]
13449858	young-adult	[18388701, 17899633]
13449934	vampires	[13512389, 15803761, 17397374, 18688421, 33401863]
13450054	fantasy	[]
13450088	young-adult	[]
13450339	young-adult	[13614244, 17164644, 19011073, 20759393]
13450348	time-travel	[]
13450367	fantasy	[3942410]
13450387	young-adult	[13646855, 17706088]
13450407	young-adult	[15829843, 18600716]
13450454	steampunk	[]
13450594	young-adult	[]
13450968	young-adult	[884361]
13451208	fantasy	[]
13451249	vampires	[]
13451410	young-adult	[22543570]
13451544	zombies	[17853362, 17196481, 18046583]
13452386	young-adult	[17719357, 20096054]
13452815	young-adult	[14428030, 17788261, 23344752]
13453104	young-adult	[]
13453196	mg-keepers	[]
13453481	young-adult	[]
13453571	giveaways	[]
13453604	urban-fantasy	[13827428, 16133571]
13453704	young-adult	[13432653, 13432648]
13453822	young-adult	[]
13453831	fantasy	[13566050]
13454149	romance	[18053685, 17299819, 22358846, 26615686, 27153891]
13454548	paranormal	[]
13454639	young-adult	[21890759]
13454648	young-adult	[]
13455099	fantasy	[22749698]
13455112	young-adult	[17465468, 18394418]
13455284	fantasy	[13503548]
13455465	young-adult	[13974849]
13455513	young-adult	[]
13455518	short-stories	[16107510, 17428639]
13455542	young-adult	[17268877, 18171874]
13455568	young-adult	[]
13455782	young-adult	[]
13455881	young-adult	[20380942, 22907574]
13455887	shifters	[]
13456500	fantasy	[]
13456517	fantasy	[164722]
13456728	fantasy	[58894]
13457974	young-adult	[]
13458816	young-adult	[25871069]
13458818	paranormal	[]
13459147	paranormal	[13458818]
13459460	young-adult	[]
13459645	young-adult	[]
13466008	young-adult	[35385740]
13466202	young-adult	[13466008, 35385740]
13477280	dystopia	[13091307, 14740078]
13477676	young-adult	[]
13478104	angels	[]
13478558	romance	[]
13479179	angels	[15819620]
13479267	mythology	[17296689, 18668562]
13479780	dystopian	[17350916, 22521560]
13480581	young-adult	[]
13480671	young-adult	[13565922, 13598952, 13425323, 13631961, 15820139, 15742581, 15743062, 15845588, 22443451, 18713356, 21458175, 24995028, 22492901, 18810188]
13480683	young-adult	[10740735, 13105929]
13480739	thirst	[5941233]
13481017	paranormal	[]
13481858	fantasy	[]
13482662	young-adult	[]
13482750	fantasy	[16155240, 16155241, 25091997]
13483201	paranormal	[]
13483233	paranormal	[]
13483330	young-adult	[]
13484167	young-adult	[17664951]
13484277	young-adult	[13631848]
13484803	soul-guardians	[19351845]
13485064	young-adult	[]
13485266	young-adult	[]
13485427	young-adult	[]
13485625	young-adult	[]
13485642	young-adult	[18719564, 18906771]
13485965	first-reads	[]
13486348	young-adult	[]
13486371	steampunk	[]
13486564	young-adult	[12578077, 14743935, 15852177, 17735111, 19081600, 22084431, 22911350]
13486788	vampires	[]
13486992	fantasy	[]
13487029	young-adult	[14759330, 15793926]
13487061	fantasy	[]
13487198	vampires	[11456139, 7441947, 12534463]
13488893	young-adult	[17268879, 18398461]
13489203	fantasy	[]
13489584	young-adult	[13153167]
13490501	fantasy	[13543725, 13665016, 17904246, 18206770, 14759651, 17343391, 17620267, 18271130, 20518884]
13490543	dystopian	[17269399, 18458608, 18772812, 25627752]
13490777	paranormal	[]
13490791	fantasy	[18162014]
13490795	angels	[15900897, 15942622, 18967763]
13490798	angels	[18828660]
13490812	romance	[17266833]
13490833	young-adult	[]
13490849	angels	[10399263]
13490987	young-adult	[13577075]
13490992	young-adult	[]
13491366	young-adult	[23003785, 13279038]
13492019	young-adult	[18662635]
13492497	young-adult	[16179763]
13492527	young-adult	[23907641]
13492559	fantasy	[]
13492914	young-adult	[]
13493304	young-adult	[]
13493448	young-adult	[13552530, 8358615, 15763236, 18079784]
13493463	young-adult	[13613417, 13539221, 15870737, 17286884]
13493987	young-adult	[30319100, 19186150]
13494086	young-adult	[]
13494237	young-adult	[14592695, 17839881, 17453983, 18741152, 23525495, 24745488, 26804443, 9754815, 19508953, 22172497]
13494365	young-adult	[17984481, 13495067]
13494685	young-adult	[13183957, 17381737, 13493987, 30319100, 19186150]
13494718	young-adult	[13538883, 17286942]
13495006	paranormal	[]
13495067	young-adult	[]
13495069	young-adult	[]
13495198	vampires	[]
13495219	vampires	[13495198]
13495221	realistic-fiction	[18131945, 21529297, 17571752, 15801353, 22596018, 30304769, 35126335, 19924185]
13495244	mermaids	[]
13495579	young-adult	[]
13495811	angels	[]
13495860	young-adult	[13519778, 22548199]
13495947	young-adult	[18902014]
13496084	romance	[14743909, 15817377, 15851652, 15803860, 16031379, 17970485, 19390926]
13496376	arc	[15794103, 20049500]
13496452	fantasy	[]
13496499	paranormal	[12981384, 11063947]
13496831	fantasy	[13608070]
13497677	demon-kissed	[]
13498421	fantasy	[16077567]
13498847	young-adult	[144350, 3815319]
13498996	young-adult	[13549258]
13499423	young-adult	[15711161]
13500217	young-adult	[25846943]
13500402	paranormal	[18891914]
13500433	werewolves	[]
13500547	vampires	[18072618]
13501083	zombies	[]
13501255	dystopia	[15737636]
13501974	dystopian	[]
13503087	young-adult	[]
13503090	fantasy	[]
13503382	young-adult	[8588789]
13503544	fantasy	[13526458, 13526355, 13389182, 17305611, 17728652, 18048665, 17899356]
13503548	fantasy	[]
13503581	young-adult	[14740753]
13503656	romance	[16079785, 480846, 19298820]
13504524	romance	[]
13504898	fairies	[]
13505141	young-adult	[]
13505602	young-adult	[]
13505621	young-adult	[]
13505737	monster-high	[]
13505953	soul-guardians	[19351953]
13506510	paranormal	[]
13506603	young-adult	[13258839, 17205048, 19571554]
13506667	dystopian	[13501974]
13507070	dystopian	[15519474]
13507622	pretty-little-liars	[]
13507720	young-adult	[16059524]
13507921	young-adult	[]
13508069	young-adult	[17278588]
13508072	young-adult	[]
13508217	young-adult	[17384215]
13508415	young-adult	[19561925, 26799781]
13508421	young-adult	[25664288, 25518424]
13508897	science-fiction	[16088363, 17186305, 17623991, 25292800]
13509018	young-adult	[16179869, 22849060, 23617835]
13509367	young-adult	[12394197, 17202324]
13509478	young-adult	[]
13509846	young-adult	[]
13509862	mythology	[18739288]
13510287	young-adult	[12340317, 12466602, 25113325, 13004168, 15995136, 15815945, 23302416, 17210363, 17382805, 17119852, 25298678, 27790915]
13511077	vampires	[30123399, 10211770]
13511275	young-adult	[]
13511321	young-adult	[13495860, 13519778, 22548199]
13511496	vampires	[]
13511687	young-adult	[]
13511977	romance	[]
13512136	young-adult	[12577549, 12569546]
13512389	vampires	[15803761, 17397374, 18688421, 33401863]
13512392	vampires	[13449934, 13512389, 15803761, 17397374, 18688421, 33401863]
13512432	young-adult	[20617980]
13513071	young-adult	[]
13513299	fantasy	[18926244]
13513454	young-adult	[]
13514246	horses	[17311254]
13514253	young-adult	[]
13514559	dystopian	[]
13514563	dystopian	[]
13514612	young-adult	[]
13514804	young-adult	[]
13515025	young-adult	[18533063]
13515095	mythology	[15744865]
13515128	vampires	[]
13515176	fantasy	[15728900]
13515183	young-adult	[13373170]
13515320	young-adult	[17297134, 17297132, 17894440, 21434730, 25878229]
13515848	young-adult	[15798971]
13516097	young-adult	[]
13516565	young-adult	[]
13517255	fantasy	[]
13517444	young-adult	[17731824, 17855160, 19008362, 20347173]
13517455	young-adult	[16102658, 17792514, 18090051, 30653472]
13517537	vampires	[]
13517617	dystopian	[18361702, 24817353]
13517978	sports	[]
13518102	young-adult	[]
13518112	young-adult	[18074647]
13518644	sci-fi	[]
13518653	paranormal	[13593834]
13518760	paranormal	[]
13518984	mystery	[]
13519043	young-adult	[]
13519397	young-adult	[15713880, 13519398, 7896527, 13574861, 16080337, 17312836, 16034235, 18693277, 18069207, 19234711, 25568631, 25619751, 32672150]
13519398	young-adult	[7896527, 13574861, 16080337, 17312836, 16034235, 18693277, 18069207, 19234711, 25568631, 25619751, 32672150]
13519411	fantasy	[13489203]
13519444	fantasy	[]
13519457	dystopian	[18138213, 17286883]
13519469	young-adult	[17858948, 16248025, 18400482]
13519484	fantasy	[]
13519778	young-adult	[22548199]
13520180	urban-fantasy	[13453604, 13827428, 16133571]
13520377	fantasy	[21620329, 5981496]
13521399	mystery	[13528399, 13528440, 16072189, 17182352]
13522285	young-adult	[]
13526141	middle-grade	[]
13526143	fantasy	[]
13526144	young-adult	[16173176]
13526355	fantasy	[13389182, 17305611, 17728652, 18048665, 17899356]
13526458	fantasy	[13526355, 13389182, 17305611, 17728652, 18048665, 17899356]
13528316	young-adult	[]
13528324	james-patterson	[13380664]
13528340	fantasy	[13600168, 16179873]
13528361	monster-high	[]
13528399	mystery	[13528440, 16072189, 17182352]
13528422	zombies	[20590708, 18886678]
13528440	mystery	[16072189, 17182352]
13529309	young-adult	[17899346]
13529646	young-adult	[]
13529970	young-adult	[]
13530566	young-adult	[]
13530623	young-adult	[]
13530984	mystery	[]
13531270	young-adult	[17126549, 17729104, 22559985, 23597691, 17797357]
13531483	angels	[]
13531534	young-adult	[]
13532321	young-adult	[17665784, 16030631]
13533644	young-adult	[]
13533669	young-adult	[13584142, 13420495]
13533670	young-adult	[15799058]
13533688	young-adult	[13533760]
13533735	music	[]
13533752	young-adult	[]
13533756	young-adult	[]
13533757	angels	[]
13533758	anthologies	[]
13533760	young-adult	[]
13536360	young-adult	[830638]
13536361	young-adult	[18599938]
13537140	new-adult	[18804915]
13537213	fantasy	[19468116]
13537310	time-travel	[]
13537571	young-adult	[]
13538705	young-adult	[]
13538828	young-adult	[]
13538853	young-adult	[]
13538883	young-adult	[17286942]
13538904	horses	[]
13539201	house-of-night	[16053929, 17621273]
13539221	young-adult	[15870737, 17286884]
13539703	chick-lit	[13097191]
13539705	young-adult	[]
13539769	romance	[]
13539941	zombies	[16250910, 18453187]
13540700	young-adult	[]
13540881	young-adult	[15814431, 19008970]
13541056	cassandra-clare	[]
13541333	young-adult	[]
13541378	dystopian	[17235076]
13541721	mythology	[17653101]
13541871	dystopian	[]
13541909	fantasy	[15811516, 17681643]
13541987	young-adult	[13505602]
13542868	young-adult	[]
13543570	young-adult	[9761771, 17914228, 17936377, 28523877]
13543725	fantasy	[13665016, 17904246, 18206770, 14759651, 17343391, 17620267, 18271130, 20518884]
13544083	young-adult	[16170037, 23386429]
13544114	young-adult	[]
13544184	fantasy	[]
13544466	young-adult	[]
13544534	young-adult	[]
13545075	young-adult	[13406423, 15992465, 16266311, 27964196, 18583885]
13545269	young-adult	[17334560, 9917945]
13545494	young-adult	[13613563, 13131693, 16074961, 17887123, 25903354]
13545549	romance	[15780006]
13546173	fantasy	[17860840]
13546262	young-adult	[]
13547092	fantasy	[17226128, 25560279, 24885508, 18222170]
13547135	young-adult	[16181513, 17676197]
13547250	young-adult	[]
13547274	science-fiction	[]
13547432	young-adult	[11099883]
13547438	fantasy	[]
13547454	young-adult	[17334528]
13547815	young-adult	[]
13547956	fantasy	[25186591]
13548152	vampires	[18215290]
13549258	young-adult	[]
13549677	vampires	[]
13550264	vampires	[13024589]
13550544	young-adult	[14699859]
13550647	dystopian	[3217299, 11254066, 16149500, 1685449]
13551358	fantasy	[]
13551833	young-adult	[]
13552530	young-adult	[8358615, 15763236, 18079784]
13552764	young-adult	[18209419]
13552772	fantasy	[]
13552803	angels	[23252406]
13553070	young-adult	[]
13553258	fantasy	[15820846, 12236872, 18457332]
13553276	young-adult	[15819509]
13553450	young-adult	[395464, 884252, 6661308]
13553730	maybe	[10714886]
13554390	romance	[]
13554436	young-adult	[]
13554480	young-adult	[11556960, 14930256, 17834296, 17286888]
13554695	fantasy	[153794, 58889, 12532233]
13554846	young-adult	[13624051, 17470662]
13554911	young-adult	[18754583]
13555538	fantasy	[]
13555671	young-adult	[13185168]
13555729	young-adult	[]
13555806	science-fiction	[]
13556068	fantasy	[]
13556285	angels	[13552803, 23252406]
13556426	paranormal	[25819835]
13557102	mythology	[]
13557105	mythology	[]
13557124	young-adult	[15841684, 20836409]
13557166	fantasy	[18002250]
13557662	romance	[]
13557959	alex-rider	[]
13558634	paranormal	[]
13559453	magic	[]
13559525	vampires	[]
13560086	young-adult	[16145531, 17796899, 20604155, 19213071]
13560404	young-adult	[]
13560478	young-adult	[16159801]
13560848	young-adult	[14879491, 13526144, 16173176]
13561164	romance	[17372887, 17371124, 17679546]
13561341	young-adult	[]
13561584	young-adult	[13042154, 13573303, 13260546, 29964324]
13561698	mythology	[]
13561824	fantasy	[17795668, 15815401]
13561848	young-adult	[16059487]
13561963	young-adult	[14598171]
13562180	werewolves	[]
13562232	romance	[]
13562246	fantasy	[]
13562312	young-adult	[]
13562480	angels	[]
13562579	young-adult	[]
13562614	young-adult	[13562963, 18626858]
13562963	young-adult	[18626858]
13563088	fantasy	[]
13563138	vampires	[]
13563221	zombies	[]
13563241	young-adult	[]
13563645	fantasy	[]
13564219	sub	[]
13564263	childhood	[]
13564324	young-adult	[15814556, 18611955]
13564634	young-adult	[16097138, 20409400, 17334525, 15818308, 17451210]
13564744	young-adult	[]
13565222	fantasy	[7261699]
13565499	young-adult	[15772644, 22054102]
13565580	young-adult	[16165065, 18159827, 17286891]
13565658	fantasy	[15713907, 16885388, 17614871, 29078595]
13565672	young-adult	[]
13565676	fantasy	[15757508, 16886962, 18159995, 23251878]
13565822	young-adult	[16036519, 21797165, 33838479]
13565842	paranormal	[]
13565922	young-adult	[13598952, 13425323, 13631961, 15820139, 15742581, 15743062, 15845588, 22443451, 18713356, 21458175, 24995028, 22492901, 18810188]
13566050	fantasy	[]
13568345	young-adult	[]
13568511	young-adult	[22908923, 30632701]
13568569	young-adult	[]
13568619	fantasy	[]
13568903	fantasy	[]
13569253	young-adult	[18738787]
13569308	young-adult	[]
13569415	first-reads	[]
13569788	young-adult	[10192790, 11850909]
13569815	young-adult	[21766294]
13570258	young-adult	[]
13570670	young-adult	[]
13570724	young-adult	[]
13570768	fantasy	[]
13570856	young-adult	[]
13571953	young-adult	[22890485]
13571998	werewolves	[25565900]
13572037	young-adult	[]
13572145	aliens	[13324686]
13572197	angels	[16140600]
13572358	young-adult	[]
13572568	young-adult	[]
13573093	fantasy	[13555538]
13573303	young-adult	[13260546, 29964324]
13573510	young-adult	[]
13573576	fantasy	[]
13573658	young-adult	[]
13573678	dystopian	[]
13573833	fantasy	[13159888, 15723988, 13603056, 15848087, 16067349, 16080569, 22466620, 17244064, 17162156, 18798818, 20621490, 17930465, 26175968, 27468538, 26150650, 9460487]
13574417	young-adult	[18973958, 21560400, 23596851, 22215758, 25326651]
13574672	young-adult	[17838197, 17733123, 17162405]
13574702	young-adult	[16112103, 16085467]
13574710	short-stories	[]
13574751	young-adult	[]
13574861	young-adult	[16080337, 17312836, 16034235, 18693277, 18069207, 19234711, 25568631, 25619751, 32672150]
13575066	young-adult	[]
13575349	fantasy	[]
13575718	young-adult	[]
13575731	vampires	[]
13576132	young-adult	[]
13576202	young-adult	[29794514]
13576376	young-adult	[6468718]
13576489	young-adult	[]
13576494	romance	[15843218]
13577075	young-adult	[]
13577338	young-adult	[12510082, 16280929]
13577953	young-adult	[13140952, 15818155]
13578034	young-adult	[13569253, 18738787]
13578071	fantasy	[15631350]
13578987	fantasy	[12637460, 17254498, 16059492, 18670045, 18633797, 22819449, 33193822, 35384793]
13579040	young-adult	[13488893, 17268879, 18398461]
13579352	fantasy	[15798460, 15998244, 18440220]
13580067	young-adult	[13624643]
13580303	vampires	[17155901]
13580846	young-adult	[19107949, 31370419]
13580928	young-adult	[17383871, 17379327]
13580951	young-adult	[]
13581049	young-adult	[13086115]
13581370	young-adult	[]
13581420	paranormal	[13483233]
13581423	young-adult	[]
13581486	box-07	[]
13581496	zombies	[]
13581569	romance	[]
13581941	witches	[]
13582718	paranormal	[]
13583324	fantasy	[19380317]
13583463	young-adult	[17016787]
13583766	young-adult	[]
13583880	paranormal	[16177180]
13584142	young-adult	[13420495]
13584415	young-adult	[]
13584422	young-adult	[]
13584653	young-adult	[]
13584773	young-adult	[16173956, 25060480]
13585884	young-adult	[]
13585888	science-fiction	[15833669, 16009694, 13637648, 16083507, 17451911, 25608937]
13586321	young-adult	[18691312, 33298607, 32946000]
13586655	fantasy	[]
13586791	young-adult	[25787969]
13587109	lgbt	[]
13588319	young-adult	[16120892]
13589152	fantasy	[17910215, 18622306]
13589580	young-adult	[15851656]
13589848	bangla	[]
13590145	fantasy	[]
13590977	young-adult	[]
13591666	dystopian	[18686219]
13591672	young-adult	[32315370]
13591677	steampunk	[11062065]
13591678	young-adult	[]
13593563	mystery	[16054923]
13593834	paranormal	[]
13594690	sci-fi	[]
13594785	fantasy	[]
13594861	young-adult	[13485625]
13595638	mystery	[23169190]
13595639	young-adult	[23129158]
13595643	paranormal	[]
13595645	young-adult	[16309941]
13596431	young-adult	[13077542, 23484511, 13057003]
13596828	young-adult	[]
13597696	young-adult	[18296019, 19422822]
13597723	mystery	[18517840, 27823357, 18591093, 20873154, 19400102]
13597728	fantasy	[16065614, 17413179, 19346469, 21532949]
13597733	young-adult	[]
13597739	young-adult	[1970520]
13597740	steampunk	[18048961]
13597755	young-adult	[18077849, 18490835, 20872989]
13597760	young-adult	[18230674]
13597891	young-adult	[15746382, 16619759]
13597930	romance	[18597016, 13478558]
13598104	mythology	[]
13598244	romance	[]
13598683	fantasy	[13041606, 16248048, 23159778]
13598751	young-adult	[]
13598952	young-adult	[13425323, 13631961, 15820139, 15742581, 15743062, 15845588, 22443451, 18713356, 21458175, 24995028, 22492901, 18810188]
13599291	young-adult	[]
13599587	young-adult	[13512432, 20617980]
13600138	young-adult	[]
13600168	fantasy	[16179873]
13600213	dystopian	[]
13601350	fantasy	[13528340, 13600168, 16179873]
13601538	angels	[15738849]
13601655	short-stories	[22642667]
13601681	young-adult	[18635064]
13602234	fantasy	[18484162, 18483526, 33226036, 17853379, 18139931, 24732043, 26798985]
13602913	young-adult	[]
13602969	young-adult	[]
13603056	fantasy	[15848087, 16067349, 16080569, 22466620, 17244064, 17162156, 18798818, 20621490, 17930465, 26175968, 27468538, 26150650, 9460487]
13603286	vampires	[30123413, 8575295, 9007838]
13603493	young-adult	[28400357, 23715978, 32790458]
13603597	fantasy	[6926861]
13603896	romance	[]
13603989	paranormal	[23159964]
13604286	fantasy	[13612837]
13604334	must-read	[16164847, 16117888]
13604342	fantasy	[15831071]
13604456	young-adult	[]
13604480	young-adult	[]
13604849	vampires	[]
13605091	angels	[]
13605310	young-adult	[21473777, 17241734, 15717651, 17317597, 18684377, 17333239, 18392499]
13605564	young-adult	[16464943, 10329368]
13605727	young-adult	[17132284]
13606228	aliens	[]
13608070	fantasy	[]
13609248	young-adult	[]
13610179	fantasy	[15757971, 18079521]
13610402	young-adult	[15705660]
13610542	fantasy	[16091606]
13610675	young-adult	[]
13610688	paranormal	[]
13610805	fantasy	[]
13611114	paranormal	[]
13611117	fantasy	[]
13611136	fantasy	[18633466]
13612005	young-adult	[]
13612676	fantasy	[16049484, 17349733, 17193778]
13612808	fantasy	[26222810]
13612837	fantasy	[]
13612861	young-adult	[16006152, 15758139, 16156370, 13455782]
13613085	young-adult	[23703248, 24519887]
13613142	fantasy	[16279698, 17280701, 17465467]
13613374	fantasy	[16091658, 18513621, 19227173]
13613417	young-adult	[13539221, 15870737, 17286884]
13613563	young-adult	[13131693, 16074961, 17887123, 25903354]
13613975	young-adult	[8117274, 8071526, 9651457, 11293651, 162085]
13614067	young-adult	[9943228, 16066531, 17302511, 16280666]
13614123	young-adult	[]
13614147	young-adult	[17333258]
13614155	young-adult	[]
13614244	young-adult	[17164644, 19011073, 20759393]
13614332	young-adult	[16246712]
13614353	fantasy	[11736997, 11789783]
13614639	fantasy	[11761452]
13614864	m-m	[17254317]
13614942	young-adult	[]
13614990	fantasy	[]
13614994	fantasy	[12788037, 15719891, 15999171, 15989859, 17699306, 24885507, 29356073, 18104059]
13615006	young-adult	[11320138, 13627983, 15776060]
13615033	young-adult	[]
13615055	young-adult	[]
13615258	young-adult	[15743053]
13615286	young-adult	[16137007]
13615400	young-adult	[]
13615701	fantasy	[17310453, 18296552, 17910083]
13616044	supernatural	[12381271, 17839694]
13616048	young-adult	[13495069]
13616052	young-adult	[13562614, 13562963, 18626858]
13617344	young-adult	[15931642]
13617485	young-adult	[]
13618440	fantasy	[18480329, 21939269, 18001518, 18244506, 22729350, 23731820]
13618467	young-adult	[15738851]
13618622	romance	[]
13618700	young-adult	[17311294, 25341857]
13621089	young-adult	[17232242, 22249710, 22249711, 25010975]
13622204	fantasy	[13490791, 18162014]
13622704	young-adult	[]
13622741	dystopian	[15818326, 17670025]
13622863	young-adult	[16055345]
13623057	sci-fi	[]
13623150	young-adult	[13630413, 16176919]
13623817	fantasy	[11500217, 18242614, 18868398, 31279166]
13623826	young-adult	[]
13623855	horror	[]
13623885	angels	[]
13624038	fantasy	[13614990]
13624051	young-adult	[17470662]
13624316	brandon-mull	[18775250]
13624360	science-fiction	[18830404, 21268459]
13624375	young-adult	[2105403, 11861013, 13247802]
13624378	young-adult	[4639549]
13624476	young-adult	[]
13624636	young-adult	[12369175]
13624643	young-adult	[]
13625388	young-adult	[]
13625474	young-adult	[14739750]
13625926	vampires	[]
13626692	young-adult	[18053128, 17925085]
13627382	angels	[13556285, 13552803, 23252406]
13627751	mystery	[]
13627983	young-adult	[15776060]
13628178	young-adult	[]
13628184	young-adult	[17797363]
13628191	young-adult	[]
13628209	romance	[]
13628374	young-adult	[17565761]
13628605	young-adult	[20727380]
13628670	paranormal	[]
13628855	young-adult	[]
13629923	steampunk	[18051088]
13630071	fantasy	[]
13630382	fantasy	[13630071]
13630413	young-adult	[16176919]
13630788	young-adult	[]
13630955	young-adult	[16070454]
13631004	young-adult	[19477359]
13631205	fantasy	[15824173, 19187799]
13631837	young-adult	[15785178]
13631848	young-adult	[]
13631961	young-adult	[15820139, 15742581, 15743062, 15845588, 22443451, 18713356, 21458175, 24995028, 22492901, 18810188]
13632182	fantasy	[13120551, 15756799, 16033991, 13385877, 22568718, 17623976]
13632428	vampires	[]
13632601	young-adult	[19114121]
13632608	young-adult	[20694229, 10349192]
13632615	young-adult	[10453826]
13632924	zombie	[16127887, 18749236]
13633280	wattpad	[]
13633301	werewolves	[18085414]
13633610	dystopian	[22112248]
13633699	young-adult	[]
13635640	fantasy	[18775431, 18456527]
13636317	young-adult	[23248692]
13636392	romance	[16117358, 16102245, 25544435]
13636398	romance	[15814564]
13636617	young-adult	[15701001]
13636646	young-adult	[]
13637393	young-adult	[]
13637539	young-adult	[20802650]
13637574	young-adult	[]
13637578	young-adult	[17661216]
13637648	science-fiction	[16083507, 17451911, 25608937]
13638020	young-adult	[23901077, 24431666]
13638131	fantasy	[18484430]
13638268	young-adult	[]
13638570	romance	[28946461, 18914780]
13639182	young-adult	[20733000]
13639208	young-adult	[18527511, 11090324]
13639565	young-adult	[]
13639954	witches	[]
13640504	young-adult	[]
13640579	young-adult	[]
13640737	young-adult	[]
13640980	zombies	[14830670]
13641002	young-adult	[23472301]
13641732	fantasy	[]
13642041	fantasy	[]
13642043	young-adult	[13492527, 23907641]
13642169	young-adult	[]
13642246	young-adult	[]
13642384	mystery	[]
13642387	young-adult	[17262765]
13642647	young-adult	[]
13642658	time-travel	[16165058]
13642750	young-adult	[13642387, 17262765]
13643064	fantasy	[18300210, 22351171]
13643128	fantasy	[]
13643163	fantasy	[15097115]
13643353	young-adult	[17838215]
13643375	young-adult	[15894007, 18599580]
13643427	romance	[20616977]
13643567	young-adult	[12950372, 16108212, 17334499, 22393038, 26211045]
13643715	young-adult	[]
13643785	young-adult	[16299169, 13644180, 17999618, 16719727, 22052170, 23474057]
13643876	fantasy	[]
13644180	young-adult	[17999618, 16719727, 22052170, 23474057]
13644286	young-adult	[]
13644336	tenho	[]
13645069	young-adult	[17266802]
13645264	young-adult	[]
13645358	fantasy	[18051183]
13645483	young-adult	[]
13645645	young-adult	[18190807, 18052974, 22206698, 29097766]
13645844	young-adult	[11468074, 17332259]
13645848	dystopian	[20986041, 18241651, 13412377, 19182233]
13646087	young-adult	[]
13646547	horror	[]
13646855	young-adult	[17706088]
13647095	zombies	[15766961]
13647552	fantasy	[13614994, 12788037, 15719891, 15999171, 15989859, 17699306, 24885507, 29356073, 18104059]
13647624	young-adult	[]
13647847	steampunk	[]
13648347	young-adult	[]
13648368	romance	[]
13648461	young-adult	[14623488]
13649079	dystopian	[19161529]
13649335	young-adult	[]
13649741	chick-lit	[]
13650339	dystopian	[]
13650353	dystopian	[]
13650355	dystopian	[13650353]
13665016	fantasy	[17904246, 18206770, 14759651, 17343391, 17620267, 18271130, 20518884]
13665059	horror	[13646547]
13665428	fantasy	[]
13667361	young-adult	[15765688]
13695982	young-adult	[]
13699834	young-adult	[]
13700666	mystery	[]
13701720	young-adult	[]
13706932	angels-fallen-angels	[]
13721335	historical-fiction	[]
13721535	young-adult	[]
13722282	young-adult	[]
13722300	dystopian	[]
13722513	young-adult	[]
13722515	young-adult	[9774821]
13723116	fantasy	[]
13742264	fantasy	[15928293, 17558530, 17558529, 12570443]
13745675	young-adult	[]
13793395	young-adult	[20758104, 3167229]
13824794	young-adult	[30010311, 36218361]
13827428	urban-fantasy	[16133571]
13859014	young-adult	[]
13931214	dystopian	[]
13974849	young-adult	[]
14058724	horses	[18520635]
14058781	dystopian	[16104169]
14058792	teacher-student	[20454525]
14058822	dystopia	[16043894]
14059265	young-adult	[]
14059271	fantasy	[23797015]
14059393	young-adult	[]
14059969	young-adult	[13643785, 16299169, 13644180, 17999618, 16719727, 22052170, 23474057]
14060048	paranormal	[19546931]
14060081	paranormal	[]
14060868	immortal-essence	[]
14061320	young-adult	[]
14061430	romance	[13250816, 15857564, 22715134]
14061955	fantasy	[25023342, 17415685, 18460633, 16170580, 21954462, 22610732, 18525661, 23123246, 22141040]
14061957	fantasy	[19182039, 21901453, 18926673, 22535408, 19006304, 24379760, 24925552, 22718800, 21341548]
14062069	young-adult	[]
14062346	time-travel	[19033934]
14112002	young-adult	[]
14121047	young-adult	[]
14143035	young-adult	[]
14225289	m-m	[]
14287835	zombies	[20322429]
14288005	steampunk	[15858261]
14288208	fantasy	[]
14288319	new-adult	[]
14288403	wattpad	[]
14288612	fantasy	[]
14288682	young-adult	[]
14288684	dystopian	[]
