id,user_id,phase_id,scroll_id,panel_id,image_id,rating,review
960,0,1,1,9,17,3,dcbjkre
961,0,1,1,10,19,3,the king
962,102,1,1,8,15,2,doesnt give positive vibes as the person is cutting womens hair while she is pleading.
963,0,1,1,11,21,4,nara bali
964,102,1,1,9,17,3,"good , mythological."
965,0,1,1,12,23,4,cooking
966,0,1,2,1,25,3,feeding
967,102,1,1,10,19,3,normal picture of someone who seems to be a king and people serving him
968,102,1,1,11,21,3,"Good , mythological"
969,102,1,1,12,23,4,"great , couple getting married."
970,102,1,2,1,25,3,"Bird trying to eat the person , sort of violent"
971,0,1,2,2,27,3,the blacks
972,0,1,2,3,29,3,ravana
973,102,1,2,2,27,2,seems like people pleading forgiveness
974,0,1,2,4,31,4,Taking rest
975,0,1,2,5,33,3,ravana and his son
976,102,1,3,1,35,3,mythological
977,102,1,3,2,37,2,some of them seem to be crying
978,102,1,3,3,39,2,Includes Ravan
979,0,1,3,1,35,3,king blessing
980,102,1,3,4,41,3,"good , mythological."
981,102,1,4,1,43,4,good
982,102,1,4,2,45,2,Includes Ravaan
983,102,1,4,3,47,4,Good
984,102,1,4,4,49,4,good
985,102,1,4,5,51,2,seems like someone is being attacked
986,102,1,6,1,69,4,"Good , Mythological"
987,0,1,3,2,37,3,upside down
988,102,1,6,2,71,3,not sure whats going on
989,0,1,3,3,39,4,side up ravana
990,102,1,6,3,73,3,Its a kings court 
991,102,1,6,4,75,3,depiction of market
992,0,1,3,4,41,4,ravana fighting with rama lakhmana
993,102,1,6,5,77,3,"Not sure what its conveying , but the color of image is a little off"
994,102,1,6,6,79,3,"Good , Mythology"
995,0,1,4,1,43,4,nice trees
996,0,1,4,2,45,3,ravana and wife
997,0,1,4,3,47,3,jaii rama
998,0,1,4,4,49,1,nice art
999,0,1,4,5,51,1,nice art
1000,0,1,5,1,53,1,though walking
1001,0,1,5,2,55,3,Jai sri krishna
1002,0,1,5,3,57,4,rama and deer
1003,0,1,5,4,59,3,4 ppl
1004,0,1,5,5,61,4,nice fight
1005,0,1,5,6,63,2,be careful
1006,0,1,5,7,65,1,oooooooooooooo
1007,0,1,5,8,67,3,pakshi raja sorry
1008,0,1,6,1,69,3,nice colour grading
1009,0,1,6,2,71,3,orange colour
1010,0,1,6,3,73,3,king in the north
1011,0,1,1,1,1,5,"Goddess Durga and various other gods and goddesses from Hindu religion. In the picture, the goddess's lion kills either an animal or an evil man (Rakshacha)"
1012,0,1,6,4,75,5,kjjgguuiuo ioyiyoo uyuyiuoi
1013,0,1,6,5,77,3,"godessess
"
1014,0,1,6,6,79,3,lotus flower
1015,0,1,7,1,81,5,krishna and his lila
1016,0,1,7,2,83,4,krishna with govulu
1017,0,1,1,2,3,4,Two married people are talking to man and a lady is feeling animal cow. However it is very hard to determine the context of the picture
1018,0,1,7,3,85,4,krishna venna donga
1019,0,1,7,4,87,4,jfchrh dheoukdhee cui few
1020,0,1,7,5,89,4,dawdds32
1021,0,1,7,6,91,4,kurma avatharam
1022,0,1,7,7,93,4,rice bowl
1023,0,1,7,8,95,4,dresses stolen by krishna
1024,0,1,7,9,97,4,hey krishna 
1025,0,1,1,3,5,3,Marriage ceremony is performed and conch shell is also used to perform ceremony. However it is very hard to determine the storyline of the picture.
1026,0,1,7,10,99,4,donky ride
1027,0,1,7,11,101,4,lord krishna
1028,0,1,1,4,7,4,It looks like a Hindu deity and mythological as people have come to pay homage to Hindu deity in sea. The whole picture is mythological
1029,0,1,7,12,103,5,save krisha
1030,0,1,7,13,105,5,krisna playing
1031,0,1,7,14,107,5,jai sri krishna
1032,0,1,1,5,9,4,two people are sword fighting and it looks like an event
1033,0,1,7,15,109,4,krishna on snake nice pic
1034,0,1,8,1,111,4,nice
1035,0,1,8,2,113,4,nice
1036,0,1,1,6,11,3,"Unable to understand, but there is mom playing with her kid and goddess like creature and two married people preaching 4 kids "
1037,0,1,8,3,115,4,nice
1038,0,1,8,4,117,4,nice
1039,0,1,8,5,119,4,nice
1040,0,1,8,6,121,4,niceee
1041,0,1,8,7,123,4,nice
1042,0,1,1,7,13,5,"Goddess Durga from Hindu religion in the picture, the goddess's lion kills an evil man (Rakchasha)"
1043,0,1,9,1,125,5,nice
1044,0,1,9,2,127,5,nice
1045,0,1,9,3,129,5,nice
1046,0,1,9,4,131,5,nice
1047,0,1,1,8,15,3,a woman is praying for mercy to man who wants to her and another man has holded this woman and there is another woman wearing white saree
1048,0,1,9,5,133,5,nice
1049,0,1,9,6,135,5,nice
1050,0,1,9,7,137,5,nice
1051,0,1,9,8,139,5,nice
1052,0,1,9,9,141,5,nice
1053,0,1,1,9,17,4,It looks like a Hindu deity and mythological as people have come to pay homage to Hindu deity in sea. The whole picture is mythological
1054,0,1,10,1,143,5,nice
1055,0,1,10,2,145,5,nice
1056,0,1,10,3,147,5,nice
1057,0,1,10,4,149,5,nice
1058,0,1,10,5,151,5,nice
1059,0,1,10,6,153,5,nice
1060,0,1,10,7,155,5,nice
1061,0,1,10,8,157,5,nice
1062,0,1,11,1,159,4,nice
1063,0,1,11,2,161,4,nice
1064,0,1,11,3,163,4,nice
1065,0,1,11,4,165,5,""
1066,0,1,11,5,167,4,""
1067,0,1,11,6,169,5,""
1068,0,1,12,1,171,5,""
1069,0,1,12,2,173,2,""
1070,0,1,12,3,175,1,""
1071,0,1,12,4,177,2,rere
1072,0,1,1,10,19,4,A person or counsell is sitting on his place and a lady is standing in front of him folding hands. One more lady probably servant is comforting him.
1073,0,1,12,5,179,4,cercer
1074,0,1,12,6,181,4,deded
1075,0,1,12,7,183,3,xewed dd22
1076,0,1,12,8,185,3,wecw dewkl
1077,0,1,12,9,187,3,frev oewfoi
1078,0,1,1,11,21,3,A goddess like creature is standing on shoulder of man and 2 men are praying to the goddess
1079,0,1,12,10,189,3,heriojeevn
1080,0,1,12,11,191,3,nnkjknkj
1081,0,1,12,12,193,3,nice
1082,0,1,12,13,195,3,nice
1083,0,1,1,12,23,5,two person are getting married and there accompanied by people performing rituals
1084,0,1,12,14,197,3,average
1085,0,1,13,1,199,1,not nice
1086,0,1,13,2,201,1,monkies
1087,0,1,13,3,203,3,nice
1088,0,1,2,1,25,2,two married people are seeing an artificial bird like creature
1089,0,1,13,4,205,4,colour grading not good
1090,0,1,13,5,207,3,xehiew
1091,0,1,13,6,209,3,"edkjedh elcelce
"
1092,0,1,13,7,211,3,kjabscjejwe e ehdeo edhoe w
1093,0,1,2,2,27,2,5 people faces are colored black and there are given some punishment
1094,0,1,2,3,29,3,2 mythological creature with 10 heads and one more person is listening to two other people talking 
1095,0,1,2,4,31,3,a mythological creature is standing with folded hands and a person is senseless and another person. Seems like lakshman being poisioned
1096,0,1,1,1,1,1,I recognize a few Indian gods here. I like how the scroll is showing death of evil
1097,0,1,2,5,33,4,a man with 10 head is talking to two person. Like Ramayana
1098,0,1,3,1,35,3,""
1099,0,1,3,2,37,2,""
1100,0,1,3,3,39,5,Ravana from ramayana
1101,0,1,3,4,41,4,Ravana from ramayana is fighting ram and lakshman
1102,0,1,1,2,3,5,I like how this scroll is showing earlier lifestyle before all the technology was introduced to humans.
1103,0,1,4,1,43,4,"Ram, lakshman and sita on vanvaas"
1104,0,1,1,3,5,5,I did not understand the context of this picture but i just see two women and a male. 
1105,0,1,4,2,45,4,Ravana along with his daasi's
1106,0,1,4,3,47,4,"Ram, lakshman and sita on vanvaas and another lady who is sitting inside a small house"
1107,0,1,1,1,1,5,The art is about the goddess Durga's victory over the demon Mahishasura. This art combines multiple mythological characters from Hindu Puran. This mythology is deeply rooted with Bengal's culture.
1108,0,1,4,4,49,3,"Ram, lakshman and sita on vanvaas and unable to determine what is happening"
1109,0,1,4,5,51,4,""
1110,0,1,1,4,7,5,I like how this picture is the goddess of wealth and it's a nice depiction that covers all aspects of her appearance
1111,0,1,5,1,53,4,"Ram, lakshman and sita on vanvaas"
1112,0,1,5,2,55,2,""
1113,0,1,5,3,57,4,Ram and sita on vanvaas with brother lakshman talking
1114,0,1,5,4,59,4,""
1115,0,1,5,5,61,2,""
1116,0,1,5,6,63,4,A rishi and lady are talking to each other.
1117,0,1,5,7,65,2,""
1118,0,1,5,8,67,2,""
1119,0,1,1,2,3,4,This is a picture of a newly married couple and a traditional village of Bengal. I like the simple expression of the art and single stroke water color technique of the painting.
1120,0,1,6,1,69,4,Goddess durga and Ganesha and other people are also standing
1121,0,1,6,2,71,4,""
1122,0,1,6,3,73,4,A king as sitting in his crown talking to his counsell and being comforted by caretaker
1123,0,1,6,4,75,2,""
1124,0,1,6,5,77,2,""
1125,0,1,6,6,79,3,Ganesh and parvati
1126,0,1,7,1,81,4,Two married people talking to two lady
1127,0,1,7,2,83,4,2 cows and a person is carrying goat in his arms and he is talking to a bow and a girl and there is one more person talking to 2 ladies
1128,0,1,7,3,85,2,""
1129,0,1,7,4,87,4,People riding a mythological shaped boat
1130,0,1,7,5,89,2,""
1131,0,1,7,6,91,2,""
1132,0,1,7,7,93,4,People praying to mythological person
1133,0,1,7,8,95,4,Lord krishna has hidden the clothes of gopi's
1134,0,1,7,9,97,4,related to krishna killing putna
1135,0,1,7,10,99,4,""
1136,0,1,7,11,101,4,""
1137,0,1,7,12,103,4,Krishna is taken from banks of river 
1138,0,1,7,13,105,4,""
1139,0,1,7,14,107,2,""
1140,0,1,7,15,109,4,""
1141,0,1,8,1,111,4,""
1142,0,1,8,2,113,4,""
1143,0,1,8,3,115,4,""
1144,0,1,8,4,117,4,""
1145,0,1,8,5,119,4,""
1146,0,1,8,6,121,4,People praying to a goddess for mercy
1147,0,1,8,7,123,2,""
1148,0,1,1,5,9,5,"I like the sword fight shown, which shows ancient Indian war culture."
1149,0,1,9,1,125,4,Radha and Krishna
1150,0,1,9,2,127,5,Radha and flirting with radha
1151,0,1,9,3,129,4,Gopian and Krishna
1152,0,1,9,4,131,3,Radha and Krishna
1153,0,1,9,5,133,4,Radha and Krishna
1154,0,1,9,6,135,4,Radha and Krishna
1155,0,1,9,7,137,4,Radha and Krishna and cow and calf
1156,0,1,1,6,11,5,"This picture is showing on if the famous south-Indian ""pooja"" which is done by most of the females for well-being of the family. "
1157,0,1,9,8,139,4,Radha and Krishna
1158,0,1,9,9,141,4,Gaopiyan and Krishna
1159,0,1,10,1,143,4,""
1160,0,1,10,2,145,2,""
1161,0,1,10,3,147,2,""
1162,0,1,1,7,13,5,I like how the picture is showing death of evil and all gods respecting female goddesses.
1163,0,1,10,4,149,2,""
1164,0,1,10,5,151,4,Krishna hiding the clothes of gopiyaan
1165,0,1,10,6,153,2,Putna and Krishna
1166,0,1,1,8,15,5,I dislike this scroll cause I believe it shows animal offering to the god.
1167,107,1,1,1,1,4,"Goddess Durga and various other gods and goddesses from Hindu religion. In the picture, the goddess's lion kills either an animal or an evil man (Rakshacha)"
1168,107,1,1,2,3,3,Two married people are talking to man and a lady is feeling animal cow. However it is very hard to determine the context of the picture
1169,107,1,1,3,5,4,Marriage ceremony is performed and conch shell is also used to perform ceremony. However it is very hard to determine the storyline of the picture.
1170,107,1,1,4,7,4,It looks like a Hindu deity and mythological as people have come to pay homage to Hindu deity in sea. The whole picture is mythological
1171,107,1,1,5,9,4,two people are sword fighting and it looks like an event
1172,107,1,1,6,11,2,"Unable to understand, but there is mom playing with her kid and goddess like creature and two married people preaching 4 kids "
1173,0,1,1,9,17,5,I like how it is showing Indian goddess of wealth.
1174,107,1,1,7,13,4,"Goddess Durga from Hindu religion in the picture, the goddess's lion kills an evil man (Rakchasha)"
1175,107,1,1,8,15,2,""
1176,107,1,1,9,17,2,""
1177,107,1,1,10,19,2,A person or counsell is sitting on his place and a lady is standing in front of him folding hands. One more lady probably servant is comforting him.
1178,107,1,1,11,21,3,A goddess like creature is standing on shoulder of man and 2 men are praying to the goddess
1179,0,1,1,10,19,5,I like how it is showing the culture of kings ruling in India.
1180,107,1,1,12,23,4,two person are getting married and there accompanied by people performing rituals
1181,107,1,2,1,25,2,two married people are seeing an artificial bird like creature
1182,107,1,2,2,27,3,5 people faces are colored black and there are given some punishment
1183,0,1,1,11,21,3,I dislike that I don't understand what is going on in this scroll
1184,107,1,2,3,29,4,2 mythological creature with 10 heads and one more person is listening to two other people talking 
1185,107,1,2,4,31,4,a mythological creature is standing with folded hands and a person is senseless and another person. Seems like lakshman being poisioned
1186,107,1,2,5,33,4,""
1187,0,1,1,12,23,5,I like this scroll cause it shows Indian wedding culture I believe.
1188,107,1,3,1,35,2,""
1189,0,1,2,1,25,5,I like that this scroll is showing Mandala art which is quite popular in India.
1190,107,1,3,2,37,2,""
1191,107,1,3,3,39,4,Ravana
1192,107,1,3,4,41,4,Ravana from ramayana is fighting ram and lakshman
1193,107,1,4,1,43,4,"Ram, lakshman and sita on vanvaas"
1194,0,1,2,2,27,5,I like that this scroll is depicting how students used to treat their teachers or gurus as gods.
1195,107,1,4,2,45,4,Ravana along with his daasi's
1196,107,1,4,3,47,4,"Ram, lakshman and sita on vanvaas and another lady who is sitting inside a small house"
1197,0,1,2,3,29,5,This scroll shows the scene of the god Hanuman visiting seetha in Lanka and negotiating with Ravan.
1198,107,1,4,5,51,4,""
1199,107,1,5,1,53,4,"Ram, lakshman and sita on vanvaas"
1200,107,1,5,2,55,4,"Ram, lakshman and sita on vanvaas"
1201,107,1,5,3,57,4,"Ram, lakshman and sita on vanvaas"
1202,0,1,2,4,31,5,I like how this scroll shows the scene in Ramayana where Ram's brother Lakshman gets poisoned and Hanuman rescues him.
1203,107,1,5,4,59,2,""
1204,107,1,5,5,61,2,""
1205,0,1,2,5,33,5,I like that this scroll again shows negotiation of counter parties before the war.
1206,107,1,5,6,63,4,A ravana dressed in form of rishi is talking to sita.
1207,107,1,5,7,65,4,""
1208,107,1,5,8,67,4,""
1209,107,1,6,1,69,4,Goddess durga and Ganesha and other people are also standing
1210,107,1,6,2,71,4,""
1211,107,1,6,3,73,4,A king as sitting in his crown talking to his counsell and being comforted by caretaker
1212,107,1,6,4,75,4,""
1213,107,1,6,5,77,4,""
1214,107,1,6,6,79,4,Ganesh and parvati
1215,107,1,7,1,81,4,Two married (radha and krishan) people talking to two lady
1216,107,1,7,2,83,4,2 cows and a person krishna is carrying goat in his arms and he is talking to a bow and a girl and there is one more person talking to 2 ladies. The place is countryside
1217,107,1,7,3,85,4,""
1218,107,1,7,4,87,4,People riding a mythological shaped boat
1219,107,1,7,5,89,4,""
1220,107,1,7,6,91,4,""
1221,107,1,7,7,93,4,People praying to god krishna
1222,107,1,7,8,95,4,Lord krishna has hidden the clothes of gopi's
1223,0,1,3,1,35,5,I like that this scroll is showing olden days Indian clothing.
1224,107,1,7,9,97,4,related to krishna killing putna
1225,107,1,7,10,99,4,related to krishna killing putna
1226,107,1,7,11,101,4,""
1227,107,1,7,12,103,4,Krishna is taken from banks of river by adopted parents
1228,107,1,7,13,105,4,""
1229,107,1,7,14,107,4,""
1230,107,1,7,15,109,4,""
1231,0,1,3,2,37,5,I like how this scroll shows that Ravan had 10 heads
1232,0,1,3,3,39,5,I like how this scroll shows that Ravan had 10 heads
1233,107,1,8,1,111,2,""
1234,107,1,8,2,113,2,""
1235,107,1,8,3,115,2,""
1236,107,1,8,4,117,4,""
1237,107,1,8,5,119,4,""
1238,107,1,8,6,121,4,People praying to a goddess for mercy
1239,107,1,8,7,123,2,""
1240,107,1,9,1,125,4,Radha and Krishna
1241,107,1,9,2,127,4,Radha and Krishna
1242,0,1,3,4,41,5,I like how this scroll is covering the important piece of Indian culture between Rama and Ravan.
1243,107,1,9,3,129,4,Radha and Krishna and friend
1244,107,1,9,4,131,4,Radha and Krishna enjoying converstaion
1245,107,1,9,5,133,4,""
1246,107,1,9,6,135,4,""
1247,107,1,9,7,137,4,""
1248,107,1,9,8,139,4,""
1249,107,1,9,9,141,4,""
1250,107,1,10,1,143,4,""
1251,107,1,10,2,145,2,""
1252,0,1,4,1,43,5,I like how trees are designed in this scroll.
1253,107,1,10,3,147,2,""
1254,107,1,10,4,149,2,""
1255,107,1,10,5,151,4,Krishna hiding the clothes of gopiyaan
1256,107,1,10,6,153,4,""
1257,0,1,4,2,45,5,I like the patterns in the scroll that play a huge role in the Indian saree designs.
1258,107,1,10,7,155,4,krishna being given up original parents
1259,107,1,10,8,157,2,""
1260,107,1,11,1,159,4,""
1261,107,1,11,2,161,4,""
1262,107,1,11,3,163,4,""
1263,0,1,4,3,47,5,I lie the clothing designs of people in this panel
1264,107,1,11,4,165,4,""
1265,107,1,11,5,167,4,""
1266,107,1,11,6,169,5,Shiva and Parvati and bhakts
1267,0,1,4,4,49,5,I like the clothing and patterns in the panel
1268,107,1,12,1,171,4,""
1269,107,1,12,1,171,4,""
1270,107,1,12,2,173,4,""
1271,107,1,12,3,175,4,""
1272,107,1,12,4,177,5,""
1273,107,1,12,5,179,4,""
1274,0,1,4,5,51,5,I like the patterns and the mandala art in the scrolls
1276,107,1,12,7,183,5,""
1277,107,1,12,8,185,5,""
1278,107,1,12,9,187,5,""
1279,107,1,12,10,189,5,""
1280,107,1,12,11,191,5,""
1281,107,1,12,12,193,5,""
1282,107,1,12,13,195,4,""
1283,107,1,12,14,197,5,""
1284,107,1,13,1,199,2,""
1285,107,1,13,2,201,4,4 human monkeys (vanarsena)
1286,107,1,13,3,203,4,Ravana talking to his counsell
1287,107,1,13,4,205,4,Vanarsena from ramayana
1288,107,1,13,5,207,4,Rama and Lakshman fighting with Ravana in Ramayana
1289,107,1,13,6,209,4,""
1290,107,1,13,7,211,2,""
1291,49,1,1,1,1,5,"The painting is traditional depiction of a multi-armed god, who is possibly from Hindu mythology, seated on a line. The god is crowned and draped in red robes,with symbolic objects carried in different hands, Standing figures, some of whom are blue,"
1292,90,1,1,1,1,5,"An intricately detailed and colorful representation of divine strength, overflowing with symbolism and narrative."
1293,90,1,1,2,3,4,"A lively folk-art painting showcasing countryside living, featuring dynamic characters and abundant cultural elements."
1294,90,1,1,3,5,4,A bright and emotive folk-inspired artwork that highlights customary clothing and cultural narratives.
1295,90,1,1,4,7,5,"An intricately crafted artwork featuring lively hues, illustrating a celestial and legendary tableau filled with profound cultural significance."
1296,90,1,1,5,9,4,"An energetic and culturally vibrant artwork that highlights traditional fighting and music, featuring lively characters and bright colors."
1297,90,1,1,6,11,5,A vividly colorful and intricately detailed artwork that portrays rural life and customs with profound storytelling and cultural significance.
1298,90,1,1,7,13,5,"A striking and enchanting representation of sacred devotion, elegantly illustrated with deep hues and complex narrative components."
1299,90,1,1,8,15,4,"An engaging piece of folk art featuring vivid storytelling and rich cultural significance, further accentuated by bright colors and detailed character intricacies."
1300,90,1,1,9,17,5,An impressive and elegantly arranged piece of art that fuses mythology and nature using vivid colors and compelling narratives.
1301,90,1,1,10,19,5,"An elegant and vivid depiction of a divine being, showcasing vibrant colors, elaborate details, and a profound sense of respect."
1302,90,1,1,11,21,5,"An impactful and elaborate representation of divine energy, featuring vivid hues and complex symbolism that enrich its spiritual nature."
1303,90,1,1,12,23,5,"An intricately detailed and culturally significant piece of art, illustrating a sacred ceremony with vivid colors and emotive figures."
1304,90,1,2,1,25,5,"An eye-catching and meticulously crafted piece of art, showcasing vibrant hues, elaborate designs, and an enchanting depiction of mythology."
1305,90,1,2,2,27,5,"An eye-catching and dynamic arrangement featuring prominent contrasts, elaborate designs, and a powerful symbolic essence."
1306,90,1,2,3,29,5,"An enchanting and complex piece of art featuring bold color choices and numerous faces, crafting a compelling and lively visual story."
1307,90,1,2,4,31,5,"An audacious and evocative piece of art featuring vibrant colors and intense emotional expressions, effectively capturing a pivotal moment."
1308,90,1,2,5,33,5,"A captivating arrangement featuring vibrant hues and elaborate details, successfully conveying a sense of divine presence and authority."
1309,90,1,3,1,35,5,"An intricately detailed and colorful arrangement, abundant in cultural significance and narrative, featuring bold hues and elaborate designs."
1310,90,1,3,2,37,5,"An exquisite and detailed arrangement, vibrant in hue and cultural significance, elegantly portraying a powerful and compelling story."
1311,90,1,3,3,39,5,"An impactful and striking portrayal, skillfully employing vivid colors and elaborate details to express a compelling and emotional story."
1312,90,1,3,4,41,5,"An eye-catching and energetic arrangement, featuring vibrant hues and elaborate details that wonderfully depict a vivid mythological scene."
1313,90,1,4,1,43,5,"An elegantly arranged and tranquil piece of art, filled with cultural significance and adorned with vivid hues and elaborate details."
1314,90,1,4,2,45,5,"An impressive and intricate portrayal of a mythological character, featuring vibrant colors, elaborate designs, and a commanding narrative presence."
1315,90,1,4,3,47,5,"An intricately crafted and well-proportioned arrangement, featuring vivid hues and dynamic figures that animate cultural narratives."
1316,90,1,4,4,49,5,"An energetic and harmonious arrangement, filled with cultural narratives, dynamic characters, and intricately detailed traditional aspects."
1317,90,1,4,5,51,5,"An enchanting and complex piece of art, fusing mythical elements with rich hues and exquisite detailing."
1318,0,1,1,1,1,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1319,0,1,1,5,9,3,"This is an art of chhau dance, a folk dance from eastern India. I like the way its represents the cultural heritage.
If the art work had a little bit more details, maybe it helpful to understand better."
1320,0,1,1,2,3,5,great traditional folk art style and beautiful capture of rural life
1321,0,1,1,3,5,5,shiva parvathi
1322,0,1,1,4,7,5,Samudhra devi blesses people
1323,0,1,1,5,9,5,Great design of dola and wonderful representing of practicing with knife
1324,0,1,1,6,11,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1325,0,1,1,7,13,4,Good representing of cultures
1326,0,1,1,7,13,5,"This art is about the worship of Goddess Durga, or celebrating Durga Puja. This is a classic example of Patachitra from Bengal. "
1327,0,1,1,8,15,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1328,0,1,1,9,17,5,Samudhra devi blessed people
1329,0,1,1,10,19,5,WONDERFUL representation of king pic
1566,118,1,9,9,141,4,Lord 
1330,0,1,1,11,21,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1331,0,1,1,12,23,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1332,0,1,2,1,25,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1333,0,1,2,2,27,4,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1334,0,1,2,3,29,5,Ravana description is so great
1335,0,1,2,4,31,4,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1336,0,1,2,5,33,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1337,0,1,3,1,35,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1338,0,1,3,2,37,5,raavana with his wifes and great pictorial view
1339,0,1,3,3,39,5,I like the way the pic described raavana
1340,0,1,3,4,41,5,Rama and Raavana fight along with lakshamana picturization is damnn good
1341,0,1,4,1,43,5, Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1342,0,1,1,1,1,5,"""A beautifully detailed and vibrant depiction of divine power and mythology!"
1343,0,1,1,2,3,4,"""A serene and beautifully illustrated rural scene with rich cultural details!"""
1344,0,1,1,8,15,3,"This is a stories of Lord Krishna's childhood, specifically focusing on the mischievous acts of young Krishna. Usually Patachitra follows a storytelling approach. I like the its distinctive style and elements.

The figures of this art could be better."
1345,0,1,1,3,5,2,"""A vibrant and expressive depiction of traditional attire and cultural storytelling!"""
1346,0,1,1,4,7,5,"A captivating scene with strong symbolism, though the background could be more detailed."
1347,49,1,1,1,1,5,"The image depicts a multi-armed deity, possibly from Hindu mythology, seated on a lion and surrounded by celestial beings. The vibrant background includes flames, arches, and divine elements, emphasizing a spiritual theme."
1348,0,1,4,2,45,5,Bold use of colors displaying raavana
1349,0,1,1,5,9,3,"Interesting depiction of battle, but the facial expressions feel a bit stiff"
1350,0,1,1,6,11,4,"A vibrant storytelling piece with rich cultural elements, though a bit cluttered"
1351,0,1,1,9,17,5,"This image portray a scene from the Manasa Mangal Kavya or Padma Purana. I like the storytelling approach, which helps the audience to visualize the main story of Padma Purana."
1352,0,1,1,7,13,5,Very good! A powerful and vibrant depiction of divine victory with great detail
1353,0,1,1,8,15,4,A beautifully illustrated rural scene capturing daily life with great authenticity.
1354,0,1,1,9,17,5,"The composition is intriguing, but the details could be more refined"
1355,49,1,1,2,3,5,"The second image portrays a rural scene with three standing figures in traditional attire, a woman with a cow, and village huts in the background, representing a peaceful village setting."
1356,0,1,1,10,19,2,"The regal posture is well-captured, but the background could use more depth"
1357,49,1,1,3,5,5,"The third image features a group of five people in colorful garments, engaged in conversation or storytelling, with expressive hand gestures adding to the narrative."
1358,49,1,1,1,1,5,"The image depicts a multi-armed deity, possibly from Hindu mythology, seated on a lion and surrounded by celestial beings. The vibrant background includes flames, arches, and divine elements, emphasizing a spiritual theme."
1359,0,1,1,11,21,5,A striking and powerful depiction—intense yet beautifully illustrated!
1360,49,1,1,2,3,5,"The second image portrays a rural scene with three standing figures in traditional attire, a woman with a cow, and village huts in the background, representing a peaceful village setting."
1361,49,1,1,3,5,5,"The third image features a group of five people in colorful garments, engaged in conversation or storytelling, with expressive hand gestures adding to the narrative."
1362,49,1,1,4,7,5,"This shows a divine figure seated on a lotus surrounded by foliage, while a boat carrying praying passengers approaches, symbolizing devotion and spirituality."
1363,0,1,1,12,23,4,A beautifully detailed scene that resembles a traditional marriage ceremony
1364,0,1,1,10,19,5,"I like the beautiful architecture, and representation of traditional Indian art. Making the central character larger than other two characters, symbolize the power of the character."
1365,0,1,4,3,47,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1366,0,1,4,4,49,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1367,0,1,4,5,51,5,Great vibrant colors and good story telling that makes the artwork visually captivating and meaningful.
1368,0,1,2,1,25,5,"An absolutely mesmerizing piece! The mythical bird with its hypnotic patterns looks both majestic and otherworldly. Feels like a scene straight out of an ancient legend!"""
1369,0,1,2,2,27,3,This one gives off some serious eerie yet fascinating vibes! The bold expressions and repetitive patterns make it feel like a mystical ritual frozen in time.
1370,49,1,1,5,9,5,"The image shows two warriors engaged in a sword fight while a musician plays a large drum, symbolizing martial tradition and rhythm."
1371,0,1,2,3,29,5,"""Absolutely surreal! The repeating faces create a hypnotic effect, making it feel like a visual mantra in motion. Bold and unforgettable!"""
1372,49,1,1,6,11,5,"The image depicts a lively village scene with a marketplace, a mother and child, and a deity, reflecting daily life and devotion."
1373,49,1,1,7,13,5,"The image portrays a grand divine figure worshipped by a crowd, surrounded by celestial beings, emphasizing reverence and celebration."
1374,0,1,1,11,21,4,This image depicts Goddess Durga. I like the Simplified Representation of this art.
1375,49,1,1,8,15,5,"The image captures a ritualistic scene with individuals performing sacred acts, suggesting a religious or cultural ceremony.
"
1376,49,1,1,9,17,5,"The image features a boat carrying figures toward a goddess seated on a large lotus, symbolizing faith, devotion, and the spiritual journey toward enlightenment."
1377,49,1,1,10,19,5,"The image shows a regal figure seated on a throne, dressed in blue, with attendants on either side, one holding a ceremonial fan, symbolizing power and respect."
1378,49,1,1,11,21,5,"The image features a multi-armed deity standing on a pedestal, flanked by two figures in reverence, representing divine strength and worship."
1379,0,1,2,4,31,2,"looks like Ramayana  great! The storytelling in this artwork is impressive, but the colors could be a bit more dynamic."
1380,49,1,1,12,23,5,"The image portrays a group of elegantly dressed women performing a ritual around a decorated pot, signifying a sacred or celebratory ceremony.






"
1381,0,1,1,12,23,3,"This image is about a Hindu marriage ritual. I like the storytelling and symbolic approach of the art.

It has some repetitive figure which I didn't like."
1382,0,1,2,5,33,1,"The detailing is great, but the color contrast could have been better for clarity"
1383,0,1,1,3,5,4,"This story is from Hindu mythological of Manasa Mangal Kavya or Padma Purana, showing the Marriage between Behula and her husband Lakhindar. I like the simple cultural expression of this art using mythological characters."
1384,49,1,2,1,25,5,"The image portrays two human figures, one with green skin, facing a large, mythical bird with intricate patterns, suggesting a divine or legendary encounter."
