user_id,item_id,time,item_series_id
531,864,888630531,SB865
531,1216,888630453,SB1217
531,1167,888630436,SB1168
531,1469,888630402,SB1470
531,398,888630360,SB399
531,446,888630205,SB447
531,925,888630146,SB926
531,154,888630086,SB155
531,134,888629938,SB135
531,239,888629938,SB240
531,1038,888629863,Series 24_P1
531,1038,888629863,Series 24_P2
531,1038,888629863,Series 24_P3
531,1038,888629863,Series 24_P4
531,1038,888629863,Series 24_P5
531,721,888629836,SB722
531,569,888629804,SB570
531,832,888629804,SB833
531,152,888629670,SB153
531,678,888629565,SB679
531,600,888629518,SB601
531,51,888629446,SB52
531,25,888629359,SB26
531,481,888629254,SB482
531,497,888629124,SB498
531,204,887788806,SB205
531,353,887672256,SB354
531,863,887041540,SB864
531,234,887041328,SB235
531,531,887040858,SB532
531,351,886585109,SB352
531,352,886364951,SB353
531,347,886364825,SB348
531,328,886364769,SB329
531,345,885761690,SB346
531,310,885415471,SB311
531,186,884594932,Series 10_P2
531,979,884594911,SB980
531,294,884594761,SB295
531,291,884594621,SB292
531,897,884594575,SB898
531,258,884594498,SB259
531,894,884594450,Series 8_P2
531,311,884594422,SB312
531,271,884594422,SB272
531,346,884594422,SB347
531,344,884594358,SB345
531,749,884594358,SB750
531,312,884594326,Series 22_P1
531,312,884594326,Series 22_P2
531,537,881048155,SB538
531,306,880831630,SB307
531,688,880484527,SB689
531,337,879931705,SB338
531,304,878372701,SB305
531,681,877898976,SB682
531,780,877635505,SB781
531,707,877634392,SB708
531,331,876696298,SB332
531,689,876696258,SB690
531,989,875511963,SB990
531,265,875441640,SB266
531,266,875441348,SB267
531,332,875441189,SB333
531,301,875441085,SB302
531,267,875441085,SB268
531,300,874999563,SB301
531,449,874796421,Series 21_P4
531,1501,874796400,SB1502
531,833,874796151,SB834
531,411,874795951,SB412
531,1495,874795634,SB1496
531,1406,874794386,SB1407
531,406,874794386,SB407
531,1239,874793852,SB1240
531,138,874792232,SB139
531,368,874792142,SB369
531,410,874792031,Series 12_P1
531,410,874792031,Series 12_P2
531,544,874791976,SB545
531,363,874791976,SB364
531,591,874791850,SB592
531,733,874791786,SB734
531,928,874791786,SB929
531,720,874791671,SB721
531,1425,874791506,SB1426
531,1427,874791420,SB1428
531,770,874791172,SB771
531,1187,874790998,Series 4_P2
531,1336,874790930,SB1337
531,553,874790813,SB554
531,1045,874790629,SB1046
531,830,874790629,SB831
531,1206,874790439,SB1207
531,104,874789704,SB105
531,1227,874789704,Series 25_P2
531,794,874789538,SB795
531,450,874789474,Series 11_P1
531,37,874789332,SB38
531,1198,874789155,SB1199
531,1220,874788957,SB1221
531,142,874788755,SB143
531,226,874788566,SB227
531,760,874787387,SB761
532,302,893160944,SB303
532,296,893160944,SB297
532,878,892469600,SB879
532,124,891263021,SB125
532,244,890659336,SB245
532,747,890659295,SB748
532,235,890659276,SB236
532,275,889451077,SB276
532,70,889450972,SB71
532,1047,889450842,SB1048
532,935,889450822,SB936
532,754,888845338,SB755
532,401,888845284,SB402
532,503,888845229,SB504
532,57,888845150,SB58
532,3,888845066,SB4
532,650,888845036,SB651
532,195,888844941,SB196
532,422,888844906,SB423
532,53,888844601,SB54
532,294,888844601,SB295
532,220,888844601,SB221
532,281,888844577,SB282
532,299,888844557,SB300
532,723,888347691,SB724
532,1141,888347670,SB1142
532,344,888347628,SB345
532,20,888239930,SB21
532,918,888239673,SB919
532,274,887721848,SB275
532,590,887721848,SB591
532,743,887721800,SB744
532,1015,887721769,SB1016
532,102,887032538,SB103
532,695,887032538,SB696
532,594,887032451,SB595
532,684,887032380,SB685
532,819,887032380,SB820
532,865,887032297,SB866
532,1046,887032276,SB1047
532,280,887032214,SB281
532,327,887032063,SB328
532,332,886425803,SB333
532,149,886425704,SB150
532,1172,885820219,SB1173
532,273,885305541,SB274
532,146,884698117,SB147
532,241,884698095,SB242
532,24,884096575,SB25
532,257,884007368,SB258
532,221,884007368,Series 21_P6
532,312,884007337,Series 22_P1
532,312,884007337,Series 22_P2
532,291,883583127,SB292
532,1160,883583033,SB1161
532,844,882902989,SB845
532,49,882902988,SB50
532,99,882902988,SB100
532,19,882902988,SB20
532,196,882902988,SB197
532,204,882902988,SB205
532,659,882902988,SB660
532,738,882902988,SB739
532,63,882902988,SB64
532,290,882902727,SB291
532,147,882902641,SB148
532,470,882902330,SB471
532,287,882901971,Series 8_P1
532,987,882821725,SB988
532,1173,882821669,SB1174
532,256,882195275,SB257
532,254,882195237,SB255
532,297,882195203,SB298
532,846,880402996,SB847
532,595,880402996,SB596
532,476,880402957,SB477
532,407,880402916,SB408
532,1085,880402916,SB1086
532,251,880402784,SB252
532,106,879773606,SB107
532,1281,879773572,SB1282
532,288,879773297,SB289
532,675,879439720,SB676
532,626,879439593,SB627
532,948,879439519,SB949
532,370,879439488,SB371
532,160,879439465,SB161
532,64,879439465,SB65
532,450,879439465,Series 11_P1
532,179,879439379,SB180
532,658,879439379,SB659
532,189,879439379,SB190
532,192,879439379,SB193
532,133,879439379,SB134
532,510,879439379,SB511
532,55,879439379,SB56
532,42,879439341,SB43
532,402,879439341,Series 3_P1
532,548,879439340,SB549
532,549,879439340,SB550
532,377,879439290,SB378
532,81,879439204,SB82
532,65,879439204,SB66
532,1146,879439204,SB1147
532,707,879439167,SB708
532,672,879439143,SB673
532,194,879439082,Series 18_P1
532,495,879439061,SB496
532,920,879439061,SB921
532,527,879438999,SB528
532,21,879438961,SB22
532,488,879438961,SB489
532,214,879438941,SB215
532,185,879438850,Series 17_P1
532,142,879438850,SB143
532,497,879438850,SB498
532,68,879438849,SB69
532,567,879438849,Series 16_P1
532,317,879438849,SB318
532,186,879438811,Series 10_P2
532,95,879438767,Series 18_P2
532,746,879438767,SB747
532,202,879438743,SB203
532,96,879438666,SB97
532,384,879438666,SB385
532,97,879438543,SB98
532,11,879438543,SB12
532,168,879438543,SB169
532,379,879438510,Series 21_P5
532,191,879438486,SB192
532,482,879438470,SB483
532,434,879438455,SB435
532,930,879366160,SB931
532,823,879366160,SB824
532,119,879366160,SB120
532,1000,879366160,SB1001
532,411,879366159,SB412
532,121,879366118,SB122
532,933,879366118,SB934
532,1290,879366076,SB1291
532,410,879365998,Series 12_P1
532,410,879365998,Series 12_P2
532,475,879365951,SB476
532,845,879365886,SB846
532,18,879365781,SB19
532,282,879365733,SB283
532,686,879193517,SB687
532,242,879193517,SB243
532,318,879193132,SB319
532,321,879193106,SB322
532,285,879193088,SB286
532,293,879193088,SB294
532,236,879193048,SB237
532,755,879193004,Series 1_P2
532,108,879192986,SB109
532,596,879192939,SB597
532,822,879192901,SB823
532,120,879192901,SB121
532,116,879192901,SB117
532,739,879192815,SB740
532,404,879192793,SB405
532,117,879192792,SB118
532,545,879192769,SB546
532,1027,879192769,SB1028
532,870,879192730,SB871
532,1032,879192702,Series 13_P2
532,507,879192702,SB508
532,741,879192681,SB742
532,283,879192641,SB284
532,14,879192641,SB15
532,13,879192582,SB14
532,712,879192582,SB713
532,0,879192521,SB1
532,474,879192500,SB475
532,12,879192475,SB13
532,239,879192474,SB240
532,150,879192474,SB151
532,110,879192474,SB111
532,8,879192414,SB9
532,9,879192414,SB10
532,125,879192414,SB126
532,190,879192315,SB191
532,27,879192315,SB28
532,581,879192278,SB582
532,126,879192278,Series 10_P1
532,1176,879192184,SB1177
532,93,879192184,Series 7_P1
532,71,879192157,SB72
532,203,879192157,SB204
532,238,879192157,SB239
532,777,879192157,SB778
532,1040,879192069,SB1041
532,392,879192069,SB393
532,25,879192035,SB26
532,579,879192034,SB580
532,46,879191998,SB47
532,381,879191998,SB382
532,429,879191972,SB430
532,210,879191972,SB211
532,366,879191972,SB367
532,201,879191938,SB202
532,69,879191938,SB70
532,7,879191938,SB8
532,691,879191902,SB692
532,82,879191902,SB83
532,87,879191902,SB88
532,215,879191864,SB216
532,167,879191864,SB168
532,524,879191770,SB525
532,22,879191770,SB23
532,653,879191770,SB654
532,449,879191713,Series 21_P4
532,76,879191713,SB77
532,448,879191713,Series 21_P1
532,553,879191691,SB554
532,37,879191691,SB38
532,217,879191652,SB218
532,355,879191652,SB356
532,565,879191652,SB566
532,228,879191621,Series 21_P2
532,225,879191621,Series 2_P2
532,52,879191621,SB53
532,442,879191595,SB443
532,683,879191594,SB684
532,43,879191594,SB44
532,229,879191563,Series 21_P3
532,226,879191563,SB227
532,264,879191563,SB265
532,292,879191469,SB293
532,209,879191401,SB210
532,207,879191374,SB208
532,426,879191373,SB427
532,233,879191373,Series 5_P1
532,47,879191373,SB48
532,175,879191332,SB176
532,227,879191332,SB228
532,176,879191300,SB177
532,525,879191265,SB526
532,30,879191265,SB31
532,181,879191265,SB182
532,131,879191220,SB132
532,478,879191184,SB479
532,86,879191184,SB87
532,173,879191184,SB174
532,608,879191184,Series 1_P1
532,171,879191184,SB172
532,356,879191085,SB357
532,180,879191085,SB181
532,132,879191085,SB133
532,193,879191061,SB194
532,662,879191022,SB663
532,526,879191022,SB527
532,134,879191022,SB135
532,520,879191022,SB521
532,90,879190991,SB91
532,461,879190926,SB462
532,791,879190771,SB792
532,473,879190771,SB474
532,483,879190724,SB484
532,602,879190670,SB603
532,513,879190670,SB514
532,479,879190670,SB480
533,1046,877808361,SB1047
533,762,877808361,SB763
533,819,877808340,SB820
533,985,877808319,SB986
533,455,877808300,SB456
533,1051,877808300,SB1052
533,824,877808281,SB825
533,1326,877808281,SB1327
533,369,877808260,SB370
533,823,877808260,SB824
533,148,877808237,SB149
533,104,877808198,SB105
533,147,877808198,SB148
533,716,877808198,SB717
533,755,877808175,Series 1_P2
533,977,877808175,SB978
533,596,877808175,SB597
533,281,877808174,SB282
533,1033,877808120,SB1034
533,545,877808120,SB546
533,1214,877808120,SB1215
533,759,877808098,SB760
533,108,877808053,SB109
533,146,877808031,SB147
533,2,877808031,SB3
533,290,877808031,SB291
533,236,877808002,SB237
533,929,877808002,SB930
533,120,877808002,SB121
533,116,877807973,SB117
533,822,877807973,SB823
533,234,877807973,SB235
533,1053,877807973,SB1054
533,507,877807973,SB508
533,470,877807935,SB471
533,404,877807935,SB405
533,117,877807935,SB118
533,20,877807905,SB21
533,239,877807873,SB240
533,149,877807873,SB150
533,14,877807873,SB15
533,275,877807873,SB276
533,273,877807846,SB274
533,590,877807845,SB591
533,289,877807845,SB290
533,24,877807845,SB25
533,454,877807816,SB455
533,1027,877807816,SB1028
533,409,877807816,SB410
533,124,877807816,SB125
533,918,877807816,SB919
533,984,877807815,SB985
533,925,877807780,SB926
533,23,877807780,SB24
533,1198,877807780,SB1199
533,476,877807780,SB477
533,6,877807780,SB7
533,594,877807747,SB595
533,627,877807747,SB628
533,272,877807747,SB273
533,474,877807747,SB475
533,0,877807718,SB1
533,128,877807718,SB129
533,1058,877807692,SB1059
533,150,877807692,SB151
533,92,877807692,SB93
533,741,877807653,SB742
533,618,877807653,SB619
533,684,877807653,SB685
533,285,877807602,SB286
533,686,877807486,SB687
533,332,877807486,SB333
533,299,877807486,SB300
533,321,877807461,SB322
533,324,877807461,SB325
533,293,877807461,SB294
533,242,877807461,SB243
533,330,877807429,SB331
533,747,877807429,SB748
533,287,877807429,Series 8_P1
534,257,879619286,SB258
534,514,879619224,SB515
534,497,879619224,SB498
534,388,879619177,SB389
534,274,879619177,SB275
534,1100,879619177,SB1101
534,630,879619176,SB631
534,24,879619176,SB25
534,284,879619144,SB285
534,629,879619144,SB630
534,283,879619144,SB284
534,214,879619144,SB215
534,264,879619144,SB265
534,133,879619144,SB134
534,21,879619107,SB22
534,60,879619107,SB61
534,481,879619107,SB482
534,135,879619107,SB136
534,692,879619107,SB693
534,276,879619107,SB277
534,734,879619067,SB735
534,701,879619067,SB702
534,202,879619035,SB203
534,43,879619035,SB44
534,941,879619035,SB942
534,131,879619035,SB132
534,161,879619035,SB162
534,488,879619000,SB489
534,128,879619000,SB129
534,698,879619000,SB699
534,187,879618999,SB188
534,86,879618965,SB87
534,275,879618965,SB276
534,487,879618965,SB488
534,631,879618965,SB632
534,177,879618925,SB178
534,708,879618925,SB709
534,185,879618925,Series 17_P1
534,96,879618880,SB97
534,691,879618880,SB692
534,197,879618850,SB198
534,613,879618850,SB614
534,69,879618849,SB70
534,41,879618849,SB42
534,10,879618849,SB11
534,212,879618849,SB213
534,494,879618849,SB495
534,237,879618809,SB238
534,520,879618809,SB521
534,706,879618809,SB707
534,3,879618777,SB4
534,812,879618777,SB813
534,707,879618777,SB708
534,628,879618776,SB629
534,6,879618776,SB7
534,13,879618743,SB14
534,470,879618743,SB471
534,847,879618743,SB848
534,482,879618742,SB483
534,491,879618742,SB492
534,639,879618742,SB640
534,606,879618700,SB607
534,220,879618700,SB221
534,192,879618700,SB193
534,44,879618655,SB45
534,510,879618655,SB511
534,528,879618655,SB529
534,791,879618655,SB792
534,179,879618655,SB180
534,637,879618655,SB638
534,418,879618654,SB419
534,788,879618613,SB789
534,211,879618613,SB212
534,422,879618613,SB423
534,59,879618613,SB60
534,206,879618613,SB207
534,1062,879618613,SB1063
534,504,879618569,SB505
534,657,879618569,SB658
534,970,879618569,SB971
534,517,879618569,SB518
534,428,879618569,SB429
534,130,879618532,SB131
534,15,879618532,SB16
534,136,879618502,SB137
534,501,879618502,SB502
534,57,879618502,SB58
534,726,879618502,SB727
534,70,879618502,SB71
534,78,879618502,SB79
534,317,879618502,SB318
534,1135,879618465,SB1136
534,468,879618464,SB469
534,204,879618464,SB205
534,720,879618464,SB721
534,1097,879618464,SB1098
534,170,879618414,SB171
534,661,879618414,SB662
534,167,879618385,SB168
534,165,879618385,SB166
534,654,879618385,SB655
534,557,879618385,SB558
534,151,879618385,SB152
534,611,879618385,SB612
534,85,879618385,SB86
534,465,879618385,SB466
534,58,879618338,SB59
534,150,879618338,SB151
534,656,879618338,SB657
534,424,879618338,SB425
534,954,879618338,SB955
534,565,879618338,SB566
534,7,879618288,SB8
534,1148,879618288,SB1149
534,194,879618288,Series 18_P1
534,196,879618288,SB197
534,434,879618246,SB435
534,115,879618246,SB116
534,627,879618246,SB628
534,495,879618246,SB496
534,426,879618246,SB427
534,479,879618207,SB480
534,1473,879618207,SB1474
534,222,879618207,SB223
534,918,879618207,SB919
534,432,879618160,SB433
534,282,879618160,SB283
534,209,879618160,SB210
534,169,879618160,SB170
534,46,879618160,SB47
534,120,879618123,SB121
534,143,879618123,Series 2_P1
534,281,879618091,SB282
534,51,879618091,SB52
534,82,879618091,SB83
534,49,879618091,SB50
534,1395,879618058,SB1396
534,1038,879618058,Series 24_P1
534,1038,879618058,Series 24_P2
534,1038,879618058,Series 24_P3
534,1038,879618058,Series 24_P4
534,1038,879618058,Series 24_P5
534,519,879618058,SB520
534,381,879618058,SB382
534,952,879618019,SB953
534,638,879618019,SB639
534,132,879618019,SB133
534,608,879618019,Series 1_P1
534,949,879618019,SB950
534,1169,879618019,SB1170
534,134,879617978,SB135
534,478,879617977,SB479
534,590,879617977,SB591
534,97,879617977,SB98
534,962,879617977,SB963
534,516,879617977,SB517
534,518,879617931,SB519
534,1092,879617931,SB1093
534,184,879617931,SB185
534,507,879617931,SB508
534,477,879617931,SB478
534,191,879617931,SB192
534,453,879617894,SB454
534,195,879617894,SB196
534,498,879617894,SB499
534,203,879617856,SB204
534,653,879617856,SB654
534,506,879617856,SB507
534,644,879617856,SB645
534,607,879617856,SB608
534,505,879617819,SB506
534,208,879617819,SB209
534,777,879617819,SB778
534,483,879617819,SB484
534,180,879617818,SB181
534,380,879617818,SB381
534,1165,879617779,SB1166
534,8,879617779,SB9
534,236,879617779,SB237
534,173,879617747,SB174
534,171,879617747,SB172
534,172,879617747,SB173
534,961,879617747,SB962
534,189,879617747,SB190
534,835,879617746,SB836
534,420,879617701,SB421
534,186,879617701,Series 10_P2
534,0,879617663,SB1
534,603,879617663,SB604
534,152,879617663,SB153
534,1044,879617663,SB1045
534,193,879617663,SB194
534,460,879617663,SB461
534,164,879617613,SB165
534,1123,879617613,SB1124
534,602,879617613,SB603
534,55,879617613,SB56
534,155,879617613,SB156
534,181,879617574,SB182
534,38,879617574,SB39
534,526,879617574,SB527
534,446,879617574,SB447
534,31,879617574,SB32
534,503,879617574,SB504
534,922,879617531,SB923
534,356,879617531,SB357
534,513,879617531,SB514
534,63,879617531,SB64
534,29,879617531,SB30
534,99,879617531,SB100
534,920,879617489,SB921
534,685,879617489,SB686
534,210,879617489,SB211
534,178,879617489,SB179
534,318,879617310,SB319
534,300,879617199,SB301
534,267,879617199,SB268
534,299,879617199,SB300
534,285,879617123,SB286
534,337,879617098,SB338
534,268,879617063,SB269
534,301,879617063,SB302
535,541,882364876,SB542
535,53,882364876,SB54
535,1139,882364876,SB1140
535,1029,882364170,SB1030
535,449,882364152,Series 21_P4
535,560,882364065,SB561
535,93,882363972,Series 7_P1
535,630,882363934,SB631
535,386,882363919,SB387
535,83,882363820,SB84
535,138,882361317,SB139
535,166,882361317,SB167
535,448,882361262,Series 21_P1
535,719,882361207,SB720
535,707,882361179,SB708
535,569,882361162,SB570
535,385,882361162,SB386
535,228,882361142,Series 21_P2
535,226,882361066,SB227
535,401,882361042,SB402
535,140,882361042,SB141
535,639,882361042,SB640
535,440,882361018,Series 20_P1
535,163,882361018,SB164
535,418,882360993,SB419
535,754,882360993,SB755
535,499,882360946,SB500
535,81,882360929,SB82
535,415,882360929,SB416
535,72,882360894,SB73
535,61,882360873,SB62
535,861,882360834,SB862
535,500,882360834,SB501
535,442,882360833,SB443
535,62,882360802,SB63
535,79,882360802,SB80
535,1117,882360776,SB1118
535,48,882360753,SB49
535,388,882360734,SB389
535,379,882360734,Series 21_P5
535,212,882360704,SB213
535,30,882360685,SB31
535,96,882360662,SB97
535,693,882360622,SB694
535,216,882360601,SB217
535,422,882360601,SB423
535,87,882360601,SB88
535,85,882360573,SB86
535,221,882360552,Series 21_P6
535,431,882360552,SB432
535,583,882360530,SB584
535,469,882360530,SB470
535,214,882360530,SB215
535,402,882360496,Series 3_P1
535,678,882360495,SB679
535,70,882360467,SB71
535,488,882360451,SB489
535,213,882360450,SB214
535,142,882360425,SB143
535,204,882360424,SB205
535,233,882360405,Series 5_P1
535,55,882360405,SB56
535,377,882360405,SB378
535,94,882360361,SB95
535,264,882360300,SB265
535,548,882360283,SB549
535,565,882360264,SB566
535,735,882360264,SB736
535,1,882360227,SB2
535,698,882360209,SB699
535,567,882360209,Series 16_P1
535,51,882360187,SB52
535,190,882360187,SB191
535,188,882360143,SB189
535,1049,882360124,SB1050
535,581,882360100,SB582
535,661,882360100,SB662
535,162,882360080,SB163
535,208,882360030,SB209
535,1038,882360029,Series 24_P1
535,1038,882360029,Series 24_P2
535,1038,882360029,Series 24_P3
535,1038,882360029,Series 24_P4
535,1038,882360029,Series 24_P5
535,97,882360029,SB98
535,723,882359988,SB724
535,95,882359988,Series 18_P2
535,777,882359988,SB778
535,131,882359962,SB132
535,143,882359962,Series 2_P1
535,203,882359938,SB204
535,68,882359938,SB69
535,1062,882359938,SB1063
535,69,882359906,SB70
535,497,882359906,SB498
535,435,882359883,SB436
535,167,882359863,SB168
535,227,882359863,SB228
535,21,882359863,SB22
535,745,882359838,SB746
535,403,882359838,SB404
535,509,882359838,SB510
535,78,882359813,SB79
535,486,882359813,SB487
535,430,882359813,Series 14_P1
535,135,882359780,SB136
535,229,882359779,Series 21_P3
535,434,882359755,SB435
535,187,882359755,SB188
535,175,882359726,SB176
535,587,882359726,SB588
535,726,882359697,SB727
535,647,882359678,SB648
535,473,882359678,SB474
535,706,882359678,SB707
535,27,882359678,SB28
535,602,882359653,SB603
535,613,882359653,SB614
535,485,882359652,SB486
535,178,882359625,SB179
535,482,882359625,SB483
535,510,882359603,SB511
535,86,882359584,SB87
535,196,882359567,SB197
535,152,882359540,SB153
535,171,882359539,SB172
535,198,882359499,SB199
535,132,882359477,SB133
535,209,882359477,SB210
535,182,882359455,SB183
535,495,882359455,SB496
535,426,882359455,SB427
535,194,882359431,Series 18_P1
535,317,882359431,SB318
535,189,882359431,SB190
535,179,882359431,SB180
535,134,882359370,SB135
535,479,882359370,SB480
535,492,882359333,SB493
535,82,882359307,SB83
535,384,882359085,SB385
535,173,882359065,SB174
535,168,882359047,SB169
535,7,882359047,SB8
535,20,882320267,SB21
535,471,882319003,SB472
535,120,882318820,SB121
535,147,882318820,SB148
535,9,882318772,SB10
535,712,882318741,SB713
535,739,882318630,SB740
535,992,882318629,SB993
535,407,882318561,SB408
535,545,882318533,SB546
535,150,882318442,SB151
535,116,882318415,SB117
535,273,882318394,SB274
535,0,882318394,SB1
535,282,882318369,SB283
535,1114,882318369,SB1115
535,180,882318369,SB181
535,274,882318287,SB275
535,404,882318246,SB405
535,49,882318139,SB50
535,595,882317312,SB596
535,303,882317183,SB304
535,270,882317149,SB271
536,230,886032246,Series 3_P2
536,398,886032246,SB399
536,549,886032246,SB550
536,183,886032246,SB184
536,556,886032245,SB557
536,726,886032245,SB727
536,391,886032245,SB392
536,1005,886032245,SB1006
536,87,886032204,SB88
536,1403,886032204,SB1404
536,624,886032184,SB625
536,969,886032184,SB970
536,140,886032183,SB141
536,565,886032183,SB566
536,568,886032183,SB569
536,958,886032154,SB959
536,1044,886032154,SB1045
536,425,886032154,SB426
536,738,886032154,SB739
536,379,886032154,Series 21_P5
536,377,886032154,SB378
536,101,886032123,SB102
536,84,886032123,SB85
536,552,886032123,SB553
536,1266,886032123,SB1267
536,211,886032123,SB212
536,971,886032123,SB972
536,78,886032123,SB79
536,384,886032098,SB385
536,965,886032098,SB966
536,722,886032098,SB723
536,469,886032029,SB470
536,89,886032029,SB90
536,52,886032029,SB53
536,467,886032029,SB468
536,714,886032029,SB715
536,447,886032001,SB448
536,139,886032001,Series 13_P1
536,1138,886032000,SB1139
536,225,886032000,Series 2_P2
536,1153,886032000,SB1154
536,500,886032000,SB501
536,696,886031966,SB697
536,71,886031966,SB72
536,548,886031965,SB549
536,75,886031934,SB76
536,238,886031933,SB239
536,434,886031933,SB435
536,769,886031913,SB770
536,941,886031913,SB942
536,25,886031913,SB26
536,209,886031912,SB210
536,609,886031912,SB610
536,731,886031912,SB732
536,567,886031912,Series 16_P1
536,572,886031886,SB573
536,43,886031886,SB44
536,580,886031886,SB581
536,723,886031886,SB724
536,1165,886031886,SB1166
536,713,886031886,SB714
536,100,886031860,SB101
536,386,886031860,SB387
536,229,886031860,Series 21_P3
536,505,886031860,SB506
536,707,886031860,SB708
536,526,886031860,SB527
536,674,886031860,SB675
536,702,886031859,SB703
536,569,886031831,SB570
536,416,886031831,SB417
536,200,886031831,SB201
536,612,886031831,SB613
536,781,886031831,SB782
536,212,886031830,SB213
536,69,886031786,SB70
536,316,886031786,SB317
536,1474,886031786,SB1475
536,489,886031786,SB490
536,692,886031786,SB693
536,203,886031786,SB204
536,44,886031786,SB45
536,85,886031786,SB86
536,446,886031752,SB447
536,81,886031752,SB82
536,401,886031752,SB402
536,720,886031752,SB721
536,1004,886031752,SB1005
536,615,886031752,SB616
536,493,886031752,SB494
536,442,886031752,SB443
536,955,886031751,SB956
536,525,886031720,SB526
536,205,886031720,SB206
536,648,886031720,SB649
536,1100,886031720,SB1101
536,403,886031720,SB404
536,96,886031720,SB97
536,57,886031719,SB58
536,45,886031678,SB46
536,91,886031678,SB92
536,494,886031678,SB495
536,1069,886031678,SB1070
536,1399,886031678,SB1400
536,430,886031678,Series 14_P1
536,380,886031678,SB381
536,583,886031678,SB584
536,601,886031634,SB602
536,735,886031634,SB736
536,466,886031634,SB467
536,3,886031634,SB4
536,663,886031634,SB664
536,432,886031634,SB433
536,498,886031634,SB499
536,1018,886031606,SB1019
536,175,886031606,SB176
536,1112,886031606,SB1113
536,29,886031606,SB30
536,608,886031606,Series 1_P1
536,734,886031576,SB735
536,484,886031576,SB485
536,706,886031576,SB707
536,95,886031576,Series 18_P2
536,1444,886031576,SB1445
536,1049,886031575,SB1050
536,509,886031575,SB510
536,662,886031540,SB663
536,240,886031540,SB241
536,508,886031540,SB509
536,964,886031540,SB965
536,201,886031540,SB202
536,215,886031540,SB216
536,959,886031540,SB960
536,176,886031506,SB177
536,1110,886031506,SB1111
536,653,886031506,SB654
536,463,886031506,SB464
536,427,886031506,SB428
536,647,886031505,SB648
536,672,886031505,SB673
536,227,886031474,SB228
536,587,886031473,SB588
536,264,886031473,SB265
536,613,886031473,SB614
536,199,886031473,SB200
536,952,886031473,SB953
536,1146,886031473,SB1147
536,191,886031473,SB192
536,27,886031438,SB28
536,142,886031438,SB143
536,643,886031438,SB644
536,511,886031438,SB512
536,638,886031438,SB639
536,90,886031438,SB91
536,202,886031437,SB203
536,180,886031437,SB181
536,1102,886031407,SB1103
536,693,886031407,SB694
536,963,886031407,SB964
536,182,886031407,SB183
536,38,886031407,SB39
536,130,886031407,SB131
536,194,886031407,Series 18_P1
536,370,886031407,SB371
536,528,886031375,SB529
536,192,886031375,SB193
536,970,886031375,SB971
536,98,886031375,SB99
536,701,886031375,SB702
536,481,886031375,SB482
536,214,886031342,SB215
536,922,886031342,SB923
536,669,886031342,SB670
536,179,886031342,SB180
536,708,886031342,SB709
536,641,886031342,SB642
536,418,886031342,SB419
536,632,886031342,SB633
536,491,886031342,SB492
536,516,886031341,SB517
536,204,886031297,SB205
536,59,886031297,SB60
536,771,886031297,SB772
536,424,886031297,SB425
536,514,886031297,SB515
536,732,886031297,SB733
536,429,886031297,SB430
536,207,886031297,SB208
536,169,886031211,SB170
536,433,886031211,SB434
536,233,886031211,Series 5_P1
536,729,886031211,SB730
536,639,886031211,SB640
536,836,886031211,SB837
536,60,886031211,SB61
536,185,886031211,Series 17_P1
536,603,886031211,SB604
536,697,886031178,SB698
536,31,886031178,SB32
536,58,886031178,SB59
536,640,886031178,SB641
536,68,886031178,SB69
536,1072,886031149,SB1073
536,660,886031149,SB661
536,954,886031149,SB955
536,134,886031149,SB135
536,465,886031149,SB466
536,745,886031149,SB746
536,485,886031149,SB486
536,698,886031149,SB699
536,659,886031149,SB660
536,80,886031106,SB81
536,777,886031106,SB778
536,460,886031105,SB461
536,178,886031105,SB179
536,497,886031105,SB498
536,483,886031105,SB484
536,517,886031105,SB518
536,614,886031074,SB615
536,704,886031074,SB705
536,542,886031074,SB543
536,920,886031074,SB921
536,651,886031074,SB652
536,131,886031074,SB132
536,805,886031074,SB806
536,11,886031074,SB12
536,744,886031074,SB745
536,170,886030967,SB171
536,506,886030966,SB507
536,515,886030966,SB516
536,581,886030966,SB582
536,208,886030966,SB209
536,237,886030966,SB238
536,656,886030966,SB657
536,174,886030966,SB175
536,605,886030938,SB606
536,1068,886030938,SB1069
536,478,886030938,SB479
536,413,886030938,SB414
536,381,886030938,SB382
536,477,886030938,SB478
536,10,886030937,SB11
536,854,886030937,SB855
536,94,886030891,SB95
536,187,886030891,SB188
536,193,886030891,SB194
536,524,886030891,SB525
536,82,886030891,SB83
536,51,886030891,SB52
536,646,886030891,SB647
536,512,886030891,SB513
536,196,886030891,SB197
536,420,886030863,SB421
536,496,886030863,SB497
536,428,886030863,SB429
536,133,886030862,SB134
536,190,886030862,SB191
536,181,886030862,SB182
536,88,886030862,SB89
536,650,886030862,SB651
536,426,886030831,SB427
536,654,886030831,SB655
536,195,886030831,SB196
536,520,886030831,SB521
536,210,886030831,SB211
536,495,886030831,SB496
536,49,886030805,SB50
536,473,886030805,SB474
536,47,886030805,SB48
536,962,886030805,SB963
536,788,886030805,SB789
536,184,886030805,SB185
536,527,886030805,SB528
536,791,886030805,SB792
536,461,886030805,SB462
536,529,886030768,SB530
536,46,886030768,SB47
536,186,886030767,Series 10_P2
536,21,886030767,SB22
536,64,886030767,SB65
536,444,886030767,SB445
536,177,886030767,SB178
536,1064,886030738,SB1065
536,652,886030738,SB653
536,22,886030738,SB23
536,488,886030738,SB489
536,683,886030738,SB684
