,movie_id,movie_title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Genre,Description,LRD_Input_Text
844,845,That Thing You Do! (1996),28-Sep-1996,,http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"That Thing You Do! is a 1996 American comedy-drama film written and directed by Tom Hanks, in his feature writing and directorial debut. Set in 1960s rock and roll culture, it chronicles the rise and fall of a fictional one-hit wonder pop band and stars Tom Everett Scott in his film debut along with Johnathon Schaech, Steve Zahn, and Ethan Embry as the band's members, with Liv Tyler and Hanks appearing in supporting roles. Its production and music are key to its narrative, with original scores by a collaboration of artists including Hanks, Adam Schlesinger, and Howard Shore. The soundtrack peaked at #21 on the Billboard 200 albums chart, featuring a mix of diegetic and non-diegetic tracks. The cast practiced for weeks to perform convincingly on camera, blurring the lines between reality and fiction.","movie_title: That Thing You Do! (1996). Genre: Comedy. Summary: That Thing You Do! is a 1996 American comedy-drama film written and directed by Tom Hanks, in his feature writing and directorial debut. Set in 1960s rock and roll culture, it chronicles the rise and fall of a fictional one-hit wonder pop band and stars Tom Everett Scott in his film debut along with Johnathon Schaech, Steve Zahn, and Ethan Embry as the band's members, with Liv Tyler and Hanks appearing in supporting roles. Its production and music are key to its narrative, with original scores by a collaboration of artists including Hanks, Adam Schlesinger, and Howard Shore. The soundtrack peaked at #21 on the Billboard 200 albums chart, featuring a mix of diegetic and non-diegetic tracks. The cast practiced for weeks to perform convincingly on camera, blurring the lines between reality and fiction."
845,846,To Gillian on Her 37th Birthday (1996),18-Oct-1996,,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Drama, Romance","To Gillian on Her 37th Birthday is a 1996 American romantic fantasy drama film directed by Michael Pressman and adapted by David E. Kelley from the play of the same name by Michael Brady. It stars Peter Gallagher, Michelle Pfeiffer and Claire Danes. The original score was composed by James Horner.","movie_title: To Gillian on Her 37th Birthday (1996). Genre: Drama, Romance. Summary: To Gillian on Her 37th Birthday is a 1996 American romantic fantasy drama film directed by Michael Pressman and adapted by David E. Kelley from the play of the same name by Michael Brady. It stars Peter Gallagher, Michelle Pfeiffer and Claire Danes. The original score was composed by James Horner."
846,847,Looking for Richard (1996),11-Oct-1996,,http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Documentary, Drama","Looking for Richard is a 1996 American documentary film directed by Al Pacino, in his directorial debut. It is a hybrid film, including both a filmed performance of selected scenes of William Shakespeare's Richard III and a documentary element which explores a broader examination of Shakespeare's continuing role and relevance in popular culture. The film was featured at the Sundance Film Festival in January 1996 and it was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Al Pacino won the Directors Guild of America Award for Outstanding Directing – Documentaries.","movie_title: Looking for Richard (1996). Genre: Documentary, Drama. Summary: Looking for Richard is a 1996 American documentary film directed by Al Pacino, in his directorial debut. It is a hybrid film, including both a filmed performance of selected scenes of William Shakespeare's Richard III and a documentary element which explores a broader examination of Shakespeare's continuing role and relevance in popular culture. The film was featured at the Sundance Film Festival in January 1996 and it was screened in the Un Certain Regard section at the 1996 Cannes Film Festival. Al Pacino won the Directors Guild of America Award for Outstanding Directing – Documentaries."
847,848,"Murder, My Sweet (1944)",01-Jan-1944,,"http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Film-Noir, Thriller","Murder, My Sweet (released as Farewell, My Lovely in the United Kingdom) is a 1944 American film noir, directed by Edward Dmytryk and starring Dick Powell, Claire Trevor and Anne Shirley (in her final film before retirement).  The film is based on Raymond Chandler's 1940 novel Farewell, My Lovely.  It was the first film to feature Chandler's primary character, the hard-boiled private detective Philip Marlowe.","movie_title: Murder, My Sweet (1944). Genre: Film-Noir, Thriller. Summary: Murder, My Sweet (released as Farewell, My Lovely in the United Kingdom) is a 1944 American film noir, directed by Edward Dmytryk and starring Dick Powell, Claire Trevor and Anne Shirley (in her final film before retirement).  The film is based on Raymond Chandler's 1940 novel Farewell, My Lovely.  It was the first film to feature Chandler's primary character, the hard-boiled private detective Philip Marlowe."
848,849,Days of Thunder (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Action, Romance","Days of Thunder is the soundtrack from the film of the same name, released in 1990 in the US by DGC Records, in Japan by CBS/Sony and internationally by Epic Records.","movie_title: Days of Thunder (1990). Genre: Action, Romance. Summary: Days of Thunder is the soundtrack from the film of the same name, released in 1990 in the US by DGC Records, in Japan by CBS/Sony and internationally by Epic Records."
849,850,"Perfect Candidate, A (1996)",27-Sep-1996,,"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"A Perfect Candidate is a 1996 documentary about the 1994 U.S. Senate race in Virginia between Democrat Chuck Robb and Republican Oliver North. The film aired on television as part of the PBS series P.O.V. in 1997, earning the network an Emmy Award nomination.","movie_title: Perfect Candidate, A (1996). Genre: Documentary. Summary: A Perfect Candidate is a 1996 documentary about the 1994 U.S. Senate race in Virginia between Democrat Chuck Robb and Republican Oliver North. The film aired on television as part of the PBS series P.O.V. in 1997, earning the network an Emmy Award nomination."
850,851,Two or Three Things I Know About Her (1966),01-Jan-1966,,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Two or Three Things I Know About Her (French: Deux ou trois choses que je sais d'elle) is a 1967 French New Wave film written and directed by Jean-Luc Godard, one of three features he completed that year. As with the other two (La Chinoise and Weekend), it is considered both socially and stylistically radical. Village Voice critic Amy Taubin considers the film to be among the greatest achievements in filmmaking.","movie_title: Two or Three Things I Know About Her (1966). Genre: Drama. Summary: Two or Three Things I Know About Her (French: Deux ou trois choses que je sais d'elle) is a 1967 French New Wave film written and directed by Jean-Luc Godard, one of three features he completed that year. As with the other two (La Chinoise and Weekend), it is considered both socially and stylistically radical. Village Voice critic Amy Taubin considers the film to be among the greatest achievements in filmmaking."
851,852,"Bloody Child, The (1996)",26-Oct-1996,,http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Drama, Thriller","Moon Ga-young (Korean: 문가영; born July 10, 1996) is a South Korean actress and model. In 2005, she started on her career as a child model. The following year, in 2006, she made her debut as a child actress with the film Bloody Reunion.","movie_title: Bloody Child, The (1996). Genre: Drama, Thriller. Summary: Moon Ga-young (Korean: 문가영; born July 10, 1996) is a South Korean actress and model. In 2005, she started on her career as a child model. The following year, in 2006, she made her debut as a child actress with the film Bloody Reunion."
852,853,Braindead (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Braindead%20(1992),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Comedy, Horror","Braindead, released in the United States as Dead Alive, is a 1992 New Zealand zombie comedy splatter film directed by Peter Jackson, produced by Jim Booth, and written by Stephen Sinclair, Fran Walsh, and Jackson based on an original story idea by Sinclair. It stars Timothy Balme, Diana Peñalver, Elizabeth Moody, and Ian Watkin. The plot follows Lionel, a young man living in South Wellington with his strict mother Vera. After Lionel becomes romantically entangled with a girl named Paquita, Vera is bitten by a hybrid rat-monkey creature and begins  to transform into a zombie, while also infecting swathes of the city's populace.","movie_title: Braindead (1992). Genre: Comedy, Horror. Summary: Braindead, released in the United States as Dead Alive, is a 1992 New Zealand zombie comedy splatter film directed by Peter Jackson, produced by Jim Booth, and written by Stephen Sinclair, Fran Walsh, and Jackson based on an original story idea by Sinclair. It stars Timothy Balme, Diana Peñalver, Elizabeth Moody, and Ian Watkin. The plot follows Lionel, a young man living in South Wellington with his strict mother Vera. After Lionel becomes romantically entangled with a girl named Paquita, Vera is bitten by a hybrid rat-monkey creature and begins  to transform into a zombie, while also infecting swathes of the city's populace."
853,854,Bad Taste (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Comedy, Horror","Bad Taste is a 1987 New Zealand science-fiction action comedy horror film written, produced, filmed, directed by and co-starring Peter Jackson. Independently produced on a low budget, it is Jackson's first feature film. Jackson and friends take on most of the key roles, both on and off-screen. The plotline sees aliens invade the fictional New Zealand village of Kaihoro to harvest humans for their intergalactic fast food franchise, where they face off against a four-man paramilitary force. The film was shot in Northern Wellington over the course of four years, and eventually received nearly a quarter of a million dollars in New Zealand Film Commission assistance, providing Jackson with the leverage necessary to advance in the film industry.","movie_title: Bad Taste (1987). Genre: Comedy, Horror. Summary: Bad Taste is a 1987 New Zealand science-fiction action comedy horror film written, produced, filmed, directed by and co-starring Peter Jackson. Independently produced on a low budget, it is Jackson's first feature film. Jackson and friends take on most of the key roles, both on and off-screen. The plotline sees aliens invade the fictional New Zealand village of Kaihoro to harvest humans for their intergalactic fast food franchise, where they face off against a four-man paramilitary force. The film was shot in Northern Wellington over the course of four years, and eventually received nearly a quarter of a million dollars in New Zealand Film Commission assistance, providing Jackson with the leverage necessary to advance in the film industry."
854,855,Diva (1981),01-Jan-1981,,http://us.imdb.com/M/title-exact?Diva%20(1981),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"Action, Drama, Mystery, Romance, Thriller","Diva is a 1981 French thriller film directed by Jean-Jacques Beineix, adapted from the novel Diva by Daniel Odier. It eschewed the realist mood of the 1970s French cinema and instead adopted a colourful, melodic style, later described as cinéma du look. The mixture of ""film noir, opera and art-house styles"" did not please the producers, but was more to the liking of the Canadian audience at the Toronto International Film Festival where it was screened and achieved a ""Critics' Choice"" in 1981.","movie_title: Diva (1981). Genre: Action, Drama, Mystery, Romance, Thriller. Summary: Diva is a 1981 French thriller film directed by Jean-Jacques Beineix, adapted from the novel Diva by Daniel Odier. It eschewed the realist mood of the 1970s French cinema and instead adopted a colourful, melodic style, later described as cinéma du look. The mixture of ""film noir, opera and art-house styles"" did not please the producers, but was more to the liking of the Canadian audience at the Toronto International Film Festival where it was screened and achieved a ""Critics' Choice"" in 1981."
855,856,Night on Earth (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama","Night on Earth is a 1991 comedy-drama anthology film written, produced, and directed by Jim Jarmusch. It is a collection of five vignettes that take place roughly simultaneously on the same night, concerning the temporary bond formed between taxi driver and passenger in five cities: Los Angeles, New York City, Paris, Rome, and Helsinki.","movie_title: Night on Earth (1991). Genre: Comedy, Drama. Summary: Night on Earth is a 1991 comedy-drama anthology film written, produced, and directed by Jim Jarmusch. It is a collection of five vignettes that take place roughly simultaneously on the same night, concerning the temporary bond formed between taxi driver and passenger in five cities: Los Angeles, New York City, Paris, Rome, and Helsinki."
856,857,Paris Was a Woman (1995),08-Nov-1996,,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,"Sabrina is a 1995 American romantic comedy-drama film directed by Sydney Pollack from a screenplay by Barbara Benedek and David Rayfiel. It is a remake of Billy Wilder's 1954 film of the same name, which in turn was based upon the 1953 play Sabrina Fair.","movie_title: Paris Was a Woman (1995). Genre: Documentary. Summary: Sabrina is a 1995 American romantic comedy-drama film directed by Sydney Pollack from a screenplay by Barbara Benedek and David Rayfiel. It is a remake of Billy Wilder's 1954 film of the same name, which in turn was based upon the 1953 play Sabrina Fair."
857,858,Amityville: Dollhouse (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror,"Amityville Dollhouse is a 1996 American supernatural horror film directed by Steve White and starring Robin Thomas, Allen Cutler, Lenore Kasdorf, and Lisa Robin Kelly. Released direct-to-video, it was the eighth film in the Amityville Horror film series, inspired by Jay Anson's 1977 novel The Amityville Horror. This was the last film in the series released before the first installment was remade nine years later.","movie_title: Amityville: Dollhouse (1996). Genre: Horror. Summary: Amityville Dollhouse is a 1996 American supernatural horror film directed by Steve White and starring Robin Thomas, Allen Cutler, Lenore Kasdorf, and Lisa Robin Kelly. Released direct-to-video, it was the eighth film in the Amityville Horror film series, inspired by Jay Anson's 1977 novel The Amityville Horror. This was the last film in the series released before the first installment was remade nine years later."
858,859,April Fool's Day (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Comedy, Horror","April Fool's Day is a 1986 American black comedy mystery slasher film directed by Fred Walton, produced by Frank Mancuso Jr., and starring Thomas F. Wilson, Deborah Foreman, Griffin O'Neal, Amy Steel, Ken Olandt, Deborah Goodrich, and Leah Pinsent. The plot follows a group of college students vacationing during April Fool's Day weekend on an island estate, which is infiltrated by an unknown assailant.","movie_title: April Fool's Day (1986). Genre: Comedy, Horror. Summary: April Fool's Day is a 1986 American black comedy mystery slasher film directed by Fred Walton, produced by Frank Mancuso Jr., and starring Thomas F. Wilson, Deborah Foreman, Griffin O'Neal, Amy Steel, Ken Olandt, Deborah Goodrich, and Leah Pinsent. The plot follows a group of college students vacationing during April Fool's Day weekend on an island estate, which is infiltrated by an unknown assailant."
859,860,"Believers, The (1987)",01-Jan-1987,,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Horror, Thriller","The Believers is a 1987 Canadian-American neo-noir thriller horror-noir film directed by John Schlesinger, starring Martin Sheen, Robert Loggia and Helen Shaver. It is based on the 1982 novel The Religion by Nicholas Conde.","movie_title: Believers, The (1987). Genre: Horror, Thriller. Summary: The Believers is a 1987 Canadian-American neo-noir thriller horror-noir film directed by John Schlesinger, starring Martin Sheen, Robert Loggia and Helen Shaver. It is based on the 1982 novel The Religion by Nicholas Conde."
860,861,Nosferatu a Venezia (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Horror,"Nosferatu the Vampyre (German: Nosferatu: Phantom der Nacht, lit. 'Nosferatu: Phantom of the Night') is a 1979 gothic horror film directed and written by Werner Herzog. The film serves as both a remake of the 1922 film Nosferatu and an adaptation of Bram Stoker's 1897 novel Dracula. Herzog’s film is set in 19th-century Wismar, Germany, and Transylvania. The picture stars Klaus Kinski as Count Dracula, Isabelle Adjani as Lucy Harker, Bruno Ganz as Jonathan Harker, and French artist-writer Roland Topor as Renfield. There are two different versions of the film, one in which the actors speak English, and one in which they speak German.","movie_title: Nosferatu a Venezia (1986). Genre: Horror. Summary: Nosferatu the Vampyre (German: Nosferatu: Phantom der Nacht, lit. 'Nosferatu: Phantom of the Night') is a 1979 gothic horror film directed and written by Werner Herzog. The film serves as both a remake of the 1922 film Nosferatu and an adaptation of Bram Stoker's 1897 novel Dracula. Herzog’s film is set in 19th-century Wismar, Germany, and Transylvania. The picture stars Klaus Kinski as Count Dracula, Isabelle Adjani as Lucy Harker, Bruno Ganz as Jonathan Harker, and French artist-writer Roland Topor as Renfield. There are two different versions of the film, one in which the actors speak English, and one in which they speak German."
861,862,Jingle All the Way (1996),22-Nov-1996,,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure, Children's, Comedy","Jingle All the Way is a 1996 American Christmas family comedy film directed by Brian Levant. The film stars Arnold Schwarzenegger and Sinbad as Howard Langston and Myron Larabee, two rival fathers living in Minneapolis desperately trying to purchase the popular Turbo Man action figure for their respective sons on a last-minute shopping spree on Christmas Eve. The film's title is borrowed from the lyrics of the popular Christmas song ""Jingle Bells"".","movie_title: Jingle All the Way (1996). Genre: Adventure, Children's, Comedy. Summary: Jingle All the Way is a 1996 American Christmas family comedy film directed by Brian Levant. The film stars Arnold Schwarzenegger and Sinbad as Howard Langston and Myron Larabee, two rival fathers living in Minneapolis desperately trying to purchase the popular Turbo Man action figure for their respective sons on a last-minute shopping spree on Christmas Eve. The film's title is borrowed from the lyrics of the popular Christmas song ""Jingle Bells""."
862,863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"The Garden of the Finzi-Continis (Italian: Il giardino dei Finzi Contini) is a 1970 historical war drama film directed by Vittorio De Sica. The screenplay by Ugo Pirro and Vittorio Bonicelli adapts Italian Jewish author Giorgio Bassani's 1962 semi-autobiographical novel, about the lives of an upper-class Jewish family in Ferrara during the Fascist era. The film stars Lino Capolicchio, Dominique Sanda, Helmut Berger, Romolo Valli, and Fabio Testi in his breakthrough role.","movie_title: Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970). Genre: Drama. Summary: The Garden of the Finzi-Continis (Italian: Il giardino dei Finzi Contini) is a 1970 historical war drama film directed by Vittorio De Sica. The screenplay by Ugo Pirro and Vittorio Bonicelli adapts Italian Jewish author Giorgio Bassani's 1962 semi-autobiographical novel, about the lives of an upper-class Jewish family in Ferrara during the Fascist era. The film stars Lino Capolicchio, Dominique Sanda, Helmut Berger, Romolo Valli, and Fabio Testi in his breakthrough role."
863,864,My Fellow Americans (1996),20-Dec-1996,,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"My Fellow Americans is a 1996 American political comedy film directed by Peter Segal. It stars Jack Lemmon and James Garner as feuding ex-presidents, with Dan Aykroyd, Lauren Bacall, Esther Rolle, John Heard, Wilford Brimley, Bradley Whitford, Everett McGill, and Jeff Yagher in supporting roles. The film is named after the sentence for the traditional opening of presidential addresses to the American people.","movie_title: My Fellow Americans (1996). Genre: Comedy. Summary: My Fellow Americans is a 1996 American political comedy film directed by Peter Segal. It stars Jack Lemmon and James Garner as feuding ex-presidents, with Dan Aykroyd, Lauren Bacall, Esther Rolle, John Heard, Wilford Brimley, Bradley Whitford, Everett McGill, and Jeff Yagher in supporting roles. The film is named after the sentence for the traditional opening of presidential addresses to the American people."
864,865,"Ice Storm, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"The Ice Storm is a 1997 American drama film directed by Ang Lee and written by James Schamus adapting the 1994 novel The Ice Storm by Rick Moody. During Thanksgiving in 1973, two neighboring suburban families seek escape from their emotional emptiness through infidelity and self-indulgence. The film stars Kevin Kline, Joan Allen, Tobey Maguire, Christina Ricci, Elijah Wood, Katie Holmes, Glenn Fitzgerald, Jamey Sheridan, and Sigourney Weaver. The film was produced by Fox Searchlight Pictures on a budget of $18 million.","movie_title: Ice Storm, The (1997). Genre: Drama. Summary: The Ice Storm is a 1997 American drama film directed by Ang Lee and written by James Schamus adapting the 1994 novel The Ice Storm by Rick Moody. During Thanksgiving in 1973, two neighboring suburban families seek escape from their emotional emptiness through infidelity and self-indulgence. The film stars Kevin Kline, Joan Allen, Tobey Maguire, Christina Ricci, Elijah Wood, Katie Holmes, Glenn Fitzgerald, Jamey Sheridan, and Sigourney Weaver. The film was produced by Fox Searchlight Pictures on a budget of $18 million."
865,866,Michael (1996),25-Dec-1996,,http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance","Michael is a 1996 American fantasy comedy film directed by Nora Ephron. The film stars John Travolta as the Archangel Michael, who is sent to Earth to do various tasks, including mending some wounded hearts. The cast also includes Jean Stapleton, Andie MacDowell, William Hurt, Bob Hoskins, Joey Lauren Adams, and Robert Pastorelli as people who cross Michael's path.","movie_title: Michael (1996). Genre: Comedy, Romance. Summary: Michael is a 1996 American fantasy comedy film directed by Nora Ephron. The film stars John Travolta as the Archangel Michael, who is sent to Earth to do various tasks, including mending some wounded hearts. The cast also includes Jean Stapleton, Andie MacDowell, William Hurt, Bob Hoskins, Joey Lauren Adams, and Robert Pastorelli as people who cross Michael's path."
866,867,"Whole Wide World, The (1996)",25-Dec-1996,,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,The Whole Wide World is a 1996 American independent biographical film produced and directed by Dan Ireland in his directorial debut. It depicts the relationship between pulp fiction writer Robert E. Howard (Vincent D'Onofrio) and schoolteacher Novalyne Price Ellis (Renée Zellweger).,"movie_title: Whole Wide World, The (1996). Genre: Drama. Summary: The Whole Wide World is a 1996 American independent biographical film produced and directed by Dan Ireland in his directorial debut. It depicts the relationship between pulp fiction writer Robert E. Howard (Vincent D'Onofrio) and schoolteacher Novalyne Price Ellis (Renée Zellweger)."
867,868,Hearts and Minds (1996),10-Jan-1997,,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Winning hearts and minds is a concept occasionally expressed in the resolution of war, insurgency, and other conflicts, in which one side seeks to prevail not by the use of superior force, but by making emotional or intellectual appeals to sway supporters of the other side.","movie_title: Hearts and Minds (1996). Genre: Drama. Summary: Winning hearts and minds is a concept occasionally expressed in the resolution of war, insurgency, and other conflicts, in which one side seeks to prevail not by the use of superior force, but by making emotional or intellectual appeals to sway supporters of the other side."
868,869,Fools Rush In (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance","Fools Rush In is a 1997 American romantic comedy film starring Matthew Perry and Salma Hayek, directed by Andy Tennant. The film mainly focused on mixed-ethnic couple.","movie_title: Fools Rush In (1997). Genre: Comedy, Romance. Summary: Fools Rush In is a 1997 American romantic comedy film starring Matthew Perry and Salma Hayek, directed by Andy Tennant. The film mainly focused on mixed-ethnic couple."
869,870,Touch (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Romance,"Touch is a 1997 American black comedy drama film written and directed by Paul Schrader. It is based on a 1987 novel by Elmore Leonard. It stars Christopher Walken, Richard Schiff, Bridget Fonda, Skeet Ulrich, Tom Arnold, Gina Gershon, Lolita Davidovich, Janeane Garofalo, LL Cool J, and Paul Mazursky. It was shot in Fullerton, California.","movie_title: Touch (1997). Genre: Romance. Summary: Touch is a 1997 American black comedy drama film written and directed by Paul Schrader. It is based on a 1987 novel by Elmore Leonard. It stars Christopher Walken, Richard Schiff, Bridget Fonda, Skeet Ulrich, Tom Arnold, Gina Gershon, Lolita Davidovich, Janeane Garofalo, LL Cool J, and Paul Mazursky. It was shot in Fullerton, California."
870,871,Vegas Vacation (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Vegas Vacation is a 1997 American comedy film directed by Stephen Kessler in his feature directorial debut. It is the fourth installment in National Lampoon’s Vacation film series, and was written by Elisa Bell, based on a story by Bell and Bob Ducsay. The film stars Chevy Chase, Beverly D'Angelo, Randy Quaid, Wayne Newton, Ethan Embry, and Wallace Shawn. It tells the story of Clark Griswold taking his family to Las Vegas to renew his vows to Ellen as the series' usual hilarity occurs.","movie_title: Vegas Vacation (1997). Genre: Comedy. Summary: Vegas Vacation is a 1997 American comedy film directed by Stephen Kessler in his feature directorial debut. It is the fourth installment in National Lampoon’s Vacation film series, and was written by Elisa Bell, based on a story by Bell and Bob Ducsay. The film stars Chevy Chase, Beverly D'Angelo, Randy Quaid, Wayne Newton, Ethan Embry, and Wallace Shawn. It tells the story of Clark Griswold taking his family to Las Vegas to renew his vows to Ellen as the series' usual hilarity occurs."
871,872,Love Jones (1997),14-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Romance,"Love Jones (stylized as love jones) is a 1997 American romantic comedy-drama film written and directed by Theodore Witcher, in his feature film directing debut. The film stars Larenz Tate, Nia Long, Isaiah Washington, Bill Bellamy, and Lisa Nicole Carson.","movie_title: Love Jones (1997). Genre: Romance. Summary: Love Jones (stylized as love jones) is a 1997 American romantic comedy-drama film written and directed by Theodore Witcher, in his feature film directing debut. The film stars Larenz Tate, Nia Long, Isaiah Washington, Bill Bellamy, and Lisa Nicole Carson."
872,873,Picture Perfect (1997),01-Aug-1997,,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Comedy, Romance","Picture Perfect is a 1997 American romantic comedy film directed by Glenn Gordon Caron, written by Arleen Sorkin, and starring Jennifer Aniston, Jay Mohr, Kevin Bacon, Illeana Douglas, Olympia Dukakis, and Anne Twomey. The film centers around a young advertising executive's life, which becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she just met. Picture Perfect was released on August 1, 1997, by 20th Century Fox. It received mixed reviews from critics and grossed $44.3 million against an $18 million budget.","movie_title: Picture Perfect (1997). Genre: Comedy, Romance. Summary: Picture Perfect is a 1997 American romantic comedy film directed by Glenn Gordon Caron, written by Arleen Sorkin, and starring Jennifer Aniston, Jay Mohr, Kevin Bacon, Illeana Douglas, Olympia Dukakis, and Anne Twomey. The film centers around a young advertising executive's life, which becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she just met. Picture Perfect was released on August 1, 1997, by 20th Century Fox. It received mixed reviews from critics and grossed $44.3 million against an $18 million budget."
873,874,Career Girls (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Career Girls is a 1997 British comedy-drama film written and directed by Mike Leigh which tells the story of two women, who reunite after six years apart. The film stars Katrin Cartlidge and Lynda Steadman. The women were originally thrown together when they shared a flat while at university and the film focuses on their interpersonal relationship.","movie_title: Career Girls (1997). Genre: Drama. Summary: Career Girls is a 1997 British comedy-drama film written and directed by Mike Leigh which tells the story of two women, who reunite after six years apart. The film stars Katrin Cartlidge and Lynda Steadman. The women were originally thrown together when they shared a flat while at university and the film focuses on their interpersonal relationship."
